group,M2,s0_root,theta_deg,GA,GB,G2460,G2536,Gamma2460_keV,Gamma2536_keV
quark_and_hadron_masses,4.5,2.55,35.3,-0.3544663858847752,-0.264657097092757,-0.4208277090900767,-0.1363592205381693,37.11409644478601,5.772907457888875
quark_and_hadron_masses,4.5,2.55,35.3,-0.3568383702024818,-0.26725952878440024,-0.4243223206421476,-0.13679125110797702,37.705942938527066,5.807364742336505
quark_and_hadron_masses,4.5,2.55,35.3,-0.358884700644652,-0.2671584793133223,-0.42542233801835927,-0.13851973051085975,37.97190339603325,5.952730813882628
quark_and_hadron_masses,4.5,2.55,35.3,-0.37787720674282566,-0.2692730605613461,-0.43812309171713,-0.15279830177085701,40.24188150188236,7.243360015635332
quark_and_hadron_masses,4.5,2.55,35.3,-0.36880311044849134,-0.2659636886674506,-0.4301786531868959,-0.14730493646985168,39.12215352069727,6.7298884275296205
quark_and_hadron_masses,4.5,2.55,35.3,-0.36635630200543307,-0.26855494835610816,-0.4308795707102416,-0.14381062495589791,39.04349029667644,6.420537219940488
quark_and_hadron_masses,4.5,2.55,35.3,-0.3543416915427331,-0.2666043871111881,-0.42234491009663977,-0.13513219641432211,37.50678623552101,5.6655801798712755
quark_and_hadron_masses,4.5,2.55,35.3,-0.32638136107332516,-0.26070871490156755,-0.4013761402455477,-0.11571957882436984,34.15858739073945,4.158794028885734
quark_and_hadron_masses,4.5,2.55,35.3,-0.354263531701161,-0.268352417744852,-0.4237263783450115,-0.1340582944002618,37.50622292499887,5.575154620970231
quark_and_hadron_masses,4.5,2.55,35.3,-0.3550527975310485,-0.2658446351864575,-0.4221357660088242,-0.13615158518426307,37.47856332460464,5.75499075298716
quark_and_hadron_masses,4.5,2.55,35.3,-0.355206149113689,-0.2658108648278313,-0.42219682013095894,-0.13629625563456454,37.50827283282236,5.769170655433073
quark_and_hadron_masses,4.5,2.55,35.3,-0.35531050828478733,-0.26777286031495695,-0.4238583831422633,-0.13524767302572596,37.77237422626994,5.67782125217017
quark_and_hadron_masses,4.5,2.55,35.3,-0.3861995602691656,-0.26794032960264086,-0.4418445353222775,-0.16036061606737897,40.90812230070381,7.976636935637692
quark_and_hadron_masses,4.5,2.55,35.3,-0.37488804016369603,-0.26753350625532946,-0.43497606335970157,-0.1513639452813789,39.77594240235628,7.111214304632809
quark_and_hadron_masses,4.5,2.55,35.3,-0.410360837511302,-0.26733298690113616,-0.4553106383827309,-0.18043050025971297,43.60366271193127,10.097519702528066
quark_and_hadron_masses,4.5,2.55,35.3,-0.34054300619986677,-0.2673185801832824,-0.4149541143775065,-0.12345786870032918,36.10916910896997,4.729000795682472
quark_and_hadron_masses,4.5,2.55,35.3,-0.3815235297378083,-0.2628982580111415,-0.43502743127018473,-0.15945793129021116,39.63615923731893,7.887903694635225
quark_and_hadron_masses,4.5,2.55,35.3,-0.36781785081236096,-0.2669835351128523,-0.4304416484143626,-0.1459115030006412,39.06458618440867,6.603920821482597
quark_and_hadron_masses,4.5,2.55,35.3,-0.3774177440839811,-0.2675443053723217,-0.4364466856227882,-0.15342229139040608,40.205534436717315,7.307060764273991
quark_and_hadron_masses,4.5,2.55,35.3,-0.35604329717723804,-0.2657745779034016,-0.42265095739916314,-0.1370004523136369,37.397950126079614,5.826990678530125
quark_and_hadron_masses,4.5,2.55,35.3,-0.3741743260845198,-0.2643883015099483,-0.4319967184162157,-0.15259893693515936,39.219062492058804,7.226388022812278
quark_and_hadron_masses,4.5,2.55,35.3,-0.3414599872174345,-0.26402415314147243,-0.4127952931033253,-0.12610996116224124,35.69061747882279,4.931031002304185
quark_and_hadron_masses,4.5,2.55,35.3,-0.3631153444006642,-0.2638029410467312,-0.42512846685450395,-0.1439115412816395,38.089010921168516,6.425646239733265
quark_and_hadron_masses,4.5,2.55,35.3,-0.3617393940739107,-0.26500417888233135,-0.4253137388196763,-0.14209443205589342,38.05561449606438,6.265116395375423
quark_and_hadron_masses,4.5,2.55,35.3,-0.3782991635570732,-0.26861528251162015,-0.43783008528709255,-0.15352277864954117,40.24206940301639,7.317692133428917
quark_and_hadron_masses,4.5,2.55,35.3,-0.35565358864940344,-0.2689849038132438,-0.4250458290064972,-0.13482728523113804,37.88251412127267,5.642594680242363
quark_and_hadron_masses,4.5,2.55,35.3,-0.38530637142002,-0.2685168265241208,-0.4417989001439697,-0.15929851793104002,40.995743062179635,7.880258792960337
quark_and_hadron_masses,4.5,2.55,35.3,-0.33516241980218964,-0.2664094019188867,-0.41110288694629743,-0.11959194547651575,35.49125108821668,4.441046720085584
quark_and_hadron_masses,4.5,2.55,35.3,-0.37186625702630477,-0.2650628807746767,-0.43121353260875595,-0.15032542424487486,39.24253478165087,7.014307147616671
quark_and_hadron_masses,4.5,2.55,35.3,-0.3659502316292824,-0.2683085184706114,-0.4304437991544736,-0.14362161704591367,38.920848138086086,6.407596335835964
quark_and_hadron_masses,4.5,2.55,35.3,-0.337605083938745,-0.26587713609931857,-0.4120799968981498,-0.12189306936033545,35.601038190570705,4.610793629232254
quark_and_hadron_masses,4.5,2.55,35.3,-0.3507955252510919,-0.2670527034992424,-0.42066161872422325,-0.13197897376006532,37.118310343997116,5.40801937999665
quark_and_hadron_masses,4.5,2.55,35.3,-0.366118949710348,-0.26513575677225254,-0.42795188409759144,-0.14559271875174604,38.51785419362807,6.576679370379536
quark_and_hadron_masses,4.5,2.55,35.3,-0.3489466879131776,-0.2680255304712387,-0.42038721463275464,-0.12990791262767576,37.01041883071761,5.239742107676409
quark_and_hadron_masses,4.5,2.55,35.3,-0.3235966613138779,-0.26243090783661427,-0.40117252664959424,-0.11245169835542157,33.61939579183634,3.9266910592283737
quark_and_hadron_masses,4.5,2.55,35.3,-0.3563725553809496,-0.26750771846567195,-0.42425570292433024,-0.1362676638224919,37.95644637165188,5.761220186404717
quark_and_hadron_masses,4.5,2.55,35.3,-0.3709898298127154,-0.2681975741365705,-0.43326542354718245,-0.14779873259162063,39.33929064485195,6.780329650996871
quark_and_hadron_masses,4.5,2.55,35.3,-0.3934996674796746,-0.26676695889673374,-0.44510532599249747,-0.16699654918212728,41.81516821587244,8.656124882855968
quark_and_hadron_masses,4.5,2.55,35.3,-0.38680263852328,-0.2685044340997007,-0.44265341557430127,-0.1605268388157466,41.257806279689426,7.99118828559642
quark_and_hadron_masses,4.5,2.55,35.3,-0.36041753973747653,-0.266350841305925,-0.4256489570380867,-0.14023743789437465,37.94004210868749,6.104286860752961
quark_and_hadron_masses,4.5,2.55,35.3,-0.37386548060741276,-0.26828073899841953,-0.4349950142538916,-0.15009760185161683,39.71119787793702,6.989488866941107
quark_and_hadron_masses,4.5,2.55,35.3,-0.32584795458071464,-0.2613716686508166,-0.4016089687121438,-0.11490115285634034,33.863248494834416,4.097785564293856
quark_and_hadron_masses,4.5,2.55,35.3,-0.3412398538748137,-0.265837834544014,-0.4141483009419543,-0.12488225243983722,35.93714819637445,4.838355646631237
quark_and_hadron_masses,4.5,2.55,35.3,-0.36177932811651964,-0.2667655842946106,-0.42677436417900205,-0.14110918218207447,38.57879667923637,6.182136288750645
quark_and_hadron_masses,4.5,2.55,35.3,-0.34943371694365033,-0.2657919991811736,-0.41884577922686694,-0.1315960584121681,37.16171113594114,5.371701994419276
quark_and_hadron_masses,4.5,2.55,35.3,-0.3713045663050112,-0.2660256322620927,-0.4316746930216968,-0.14931067404583803,39.21971323099101,6.918393500513134
quark_and_hadron_masses,4.5,2.55,35.3,-0.3810679807001404,-0.2655668014190107,-0.43694208737141044,-0.15754410244221,40.1671191449539,7.703532057109852
quark_and_hadron_masses,4.5,2.55,35.3,-0.3570548017695988,-0.2646275859071493,-0.4222993597562952,-0.1384887773041425,37.32543938066382,5.948481042492094
quark_and_hadron_masses,4.5,2.55,35.3,-0.349072292374402,-0.26777326927949757,-0.4202539162872313,-0.13015619420294644,37.02483124114872,5.25762135024604
quark_and_hadron_masses,4.5,2.55,35.3,-0.3496416381445334,-0.26714835588898844,-0.42007290177287326,-0.13098196965498884,37.17432719865034,5.323686012228073
quark_and_hadron_masses,4.5,2.55,35.3,-0.31523935702735056,-0.264945821470064,-0.3983957102003949,-0.1041777261576936,33.42589457510254,3.366564438560067
quark_and_hadron_masses,4.5,2.55,35.3,-0.3144907924952196,-0.2650737538632857,-0.39806755691325707,-0.10349286779559203,33.40913141156645,3.3247528106302298
quark_and_hadron_masses,4.5,2.55,35.3,-0.37676193433323507,-0.2655510632101265,-0.4344409611034744,-0.1540388705815483,39.65688008054299,7.362882175467784
quark_and_hadron_masses,4.5,2.55,35.3,-0.3818541004241281,-0.267373657145264,-0.4388709955256419,-0.1571415789416833,40.55126363132989,7.6645315255530395
quark_and_hadron_masses,4.5,2.55,35.3,-0.34356811804114473,-0.2669365094832399,-0.4163903760592289,-0.12614755865526586,36.44809274903489,4.936890438247687
quark_and_hadron_masses,4.5,2.55,35.3,-0.3244033794623219,-0.260544653008356,-0.4000992514125894,-0.11420007809500585,33.5212077861854,4.048085167921906
quark_and_hadron_masses,4.5,2.55,35.3,-0.3637335689127881,-0.2647519837090131,-0.42626026199369355,-0.14386768600682798,38.317464628238724,6.422562847481961
quark_and_hadron_masses,4.5,2.55,35.3,-0.3839850758922039,-0.26342003577481143,-0.43687569692987316,-0.16116537837756023,40.31293068821884,8.06366626224326
quark_and_hadron_masses,4.5,2.55,35.3,-0.3943115229186992,-0.26669172716998696,-0.4455130634076704,-0.1677026081505225,41.764953209030836,8.724591252256294
quark_and_hadron_masses,4.5,2.55,35.3,-0.35953846236874104,-0.2660543336899458,-0.42489898446699415,-0.13969132899574221,37.93377398881224,6.054856424350711
quark_and_hadron_masses,4.5,2.55,35.3,-0.3499292369273162,-0.2619624560635952,-0.4160066851363742,-0.1342134015858718,36.45580779463737,5.585291089103357
quark_and_hadron_masses,4.5,2.55,35.3,-0.3657160545249659,-0.2659170416545638,-0.4283567040039066,-0.1448124294200343,38.57651846662084,6.506788591492445
quark_and_hadron_masses,4.5,2.55,35.3,-0.35735234465342536,-0.266478780209765,-0.42398212643720234,-0.13766188649431238,37.79080218356832,5.882806953756339
quark_and_hadron_masses,4.5,2.55,35.3,-0.30125229425919486,-0.25403479567020654,-0.3814082810354873,-0.09906737790608389,30.427644595143725,3.045876148806057
quark_and_hadron_masses,4.5,2.55,35.3,-0.3472634193940594,-0.26224717169289846,-0.4146985892771242,-0.1318732025915121,36.14948909522726,5.396648727050382
quark_and_hadron_masses,4.5,2.55,35.3,-0.34231908780041476,-0.2615723872735127,-0.41129075263839526,-0.12822787704167504,35.67906884011976,5.105779657874497
quark_and_hadron_masses,4.5,2.55,35.3,-0.36160105366706063,-0.26584577481537086,-0.4259206558374298,-0.14149520462307907,38.04566068450873,6.21124731636467
quark_and_hadron_masses,4.5,2.55,35.3,-0.363040710378858,-0.26512062470836484,-0.4261607501840585,-0.14308919610054402,38.28255803597662,6.353745736293857
quark_and_hadron_masses,4.5,2.55,35.3,-0.3526909475631461,-0.26384260490682193,-0.4191370208295326,-0.13538087910466237,36.950969182467006,5.689540849633141
quark_and_hadron_masses,4.5,2.55,35.3,-0.3559493293281135,-0.2653014790136273,-0.42221054357332966,-0.13719714542025083,37.572814385759656,5.843591488882152
quark_and_hadron_masses,4.5,2.55,35.3,-0.3208916357984068,-0.2629704927044352,-0.40004978252499446,-0.10993222212024739,33.45488295601134,3.75094286490949
quark_and_hadron_masses,4.5,2.55,35.3,-0.34791233552434264,-0.26695669562863744,-0.41891718992593263,-0.12968137312476222,36.90415047057666,5.218281520755562
quark_and_hadron_masses,4.5,2.55,35.3,-0.3555283828300593,-0.26309938878895417,-0.4201700878208677,-0.1381260897856839,37.23447697986284,5.922971024989067
quark_and_hadron_masses,4.5,2.55,35.3,-0.34659527482819646,-0.2657989213817657,-0.41721121327719,-0.1292754990580899,36.581394358653775,5.185096533262813
quark_and_hadron_masses,4.5,2.55,35.3,-0.3682182519629661,-0.2674133886965842,-0.431023842939966,-0.1459898912600333,38.99996786621952,6.620342414123709
quark_and_hadron_masses,4.5,2.55,35.3,-0.3847491921779392,-0.26293526070990864,-0.4369216041983002,-0.1620691333689063,40.10734471430597,8.149580190551662
quark_and_hadron_masses,4.5,2.55,35.3,-0.38894591305235454,-0.26563050647688613,-0.4415464027379253,-0.16393676671355548,41.17160521210028,8.342784374048161
quark_and_hadron_masses,4.5,2.55,35.3,-0.36080181303173436,-0.26272045471412836,-0.4229081173269323,-0.14264890434621175,37.503641702774864,6.3129912949830285
quark_and_hadron_masses,4.5,2.55,35.3,-0.35356943845419686,-0.2653997174307114,-0.42091548155160846,-0.1351980591994393,37.33117625656216,5.6700820845125435
quark_and_hadron_masses,4.5,2.55,35.3,-0.3522496094803813,-0.2658900404663247,-0.42055297937685315,-0.1338375602568915,36.934602768643344,5.560336370383151
quark_and_hadron_masses,4.5,2.55,35.3,-0.35027930296824267,-0.26456940981368327,-0.4183366064182086,-0.13299265553997885,36.893607528578976,5.490302593389908
quark_and_hadron_masses,4.5,2.55,35.3,-0.3689170469012194,-0.2670796006925267,-0.43115522998568706,-0.14675308601997203,38.93933218983391,6.680200055921744
quark_and_hadron_masses,4.5,2.55,35.3,-0.36324614858223747,-0.26923357018367144,-0.42963619362456884,-0.140880165039181,38.972334333206376,6.155341795446239
quark_and_hadron_masses,4.5,2.55,35.3,-0.38562042846004596,-0.26434102724770847,-0.4385723536409304,-0.1619678491366045,40.497753150764076,8.144788282029491
quark_and_hadron_masses,4.5,2.55,35.3,-0.36416813885298893,-0.264682039179042,-0.4264542971868366,-0.1442627728504725,38.23997831572589,6.459986376300218
quark_and_hadron_masses,4.5,2.55,35.3,-0.37792517105848705,-0.26833964166743896,-0.4373890100160246,-0.15337683047643863,40.1584873894724,7.298609025492773
quark_and_hadron_masses,4.5,2.55,35.3,-0.36734974774983953,-0.2643314363439366,-0.4280066739927699,-0.1470620019895219,38.647311333184604,6.710654030424361
quark_and_hadron_masses,4.5,2.55,35.3,-0.3810560240912901,-0.26695070505248775,-0.4380646339301537,-0.15673464493826061,40.207093679421476,7.622339600284743
quark_and_hadron_masses,4.5,2.55,35.3,-0.36513458248330444,-0.2640304330413889,-0.4264809637442857,-0.14542805940060444,38.4216985346498,6.562412908950876
quark_and_hadron_masses,4.5,2.55,35.3,-0.35345745675444257,-0.26662234899942217,-0.4218486076546576,-0.1344001597510773,37.192028763925514,5.602662261398322
quark_and_hadron_masses,4.5,2.55,35.3,-0.35715361995014616,-0.26439796577115565,-0.42216906097092843,-0.13870211428216642,37.206857348951964,5.9725515969912335
quark_and_hadron_masses,4.5,2.55,35.3,-0.37435112374979324,-0.2649809933842367,-0.43258260041300894,-0.15240073663715978,39.23128138220431,7.207297753540774
quark_and_hadron_masses,4.5,2.55,35.3,-0.36560135361112406,-0.2668085082048353,-0.429017982568295,-0.14420367694967415,38.79094917471921,6.457334092096231
quark_and_hadron_masses,4.5,2.55,35.3,-0.3642487152933644,-0.26793367093074466,-0.42915463779891594,-0.1424495541129289,38.76317977865487,6.29748153291896
quark_and_hadron_masses,4.5,2.55,35.3,-0.34798806995843656,-0.2628813239018906,-0.4156348895863542,-0.13209816746778733,36.43899609754781,5.4135537899203765
quark_and_hadron_masses,4.5,2.55,35.3,-0.3766095493910645,-0.2689456315942235,-0.43712333916315915,-0.15195292627983908,40.16401586873424,7.161055626411854
quark_and_hadron_masses,4.5,2.55,35.3,-0.34752171626007067,-0.266274456843038,-0.4181346668875037,-0.1297568109436892,36.5943311098313,5.228943547884159
quark_and_hadron_masses,4.5,2.55,35.3,-0.36739792979553365,-0.2676972278281668,-0.43078146530588457,-0.14515637689693228,38.975173516355156,6.538720140032889
quark_and_hadron_masses,4.5,2.55,35.3,-0.3394671162387658,-0.26196963659775624,-0.4099669292331206,-0.12567072229357837,35.312398556795216,4.898140732369661
quark_and_hadron_masses,4.5,2.55,35.3,-0.3594715927790927,-0.2674008278668465,-0.42595926787736915,-0.1388586722836869,38.096727776434776,5.985089147816988
quark_and_hadron_masses,4.5,2.55,35.3,-0.37699063637684294,-0.2645378564042321,-0.43374620216226983,-0.15481101219412816,39.59802006995056,7.44254155681218
quark_and_hadron_masses,4.5,2.55,35.3,-0.34977715255811326,-0.26097238425904157,-0.415110767207506,-0.13466140035625004,36.364707484976186,5.624503340664874
quark_and_hadron_masses,4.5,2.55,35.3,-0.37840585085033696,-0.2697739890143201,-0.4388373992856536,-0.15294028277294971,40.47460387222494,7.255784005347057
quark_and_hadron_masses,4.5,2.55,35.3,-0.32661708668883627,-0.26148849757686465,-0.4021487660431365,-0.11546135999585061,34.151698638198745,4.136979482163179
quark_and_hadron_masses,4.5,2.55,35.3,-0.3608929957942744,-0.2675553232239243,-0.4269067259154177,-0.13992945639501073,38.3871904428136,6.077310138171394
quark_and_hadron_masses,4.5,2.55,35.3,-0.3733368704752843,-0.2682665879321722,-0.4346780036416106,-0.14967436055381375,39.5749153034419,6.952508943816277
quark_and_hadron_masses,4.5,2.55,35.3,-0.3336596707480084,-0.260689272301952,-0.40556609914729247,-0.12167091599654861,34.67744011031087,4.590355378651968
quark_and_hadron_masses,4.5,2.55,35.3,-0.36288150919483936,-0.26862943313698684,-0.428932425021051,-0.14093167432690082,38.49161680221514,6.161986376317655
quark_and_hadron_masses,4.5,2.55,35.3,-0.38964211867537984,-0.26601189457465807,-0.44225997562832997,-0.16428457827278495,41.47831877339103,8.369859857128752
quark_and_hadron_masses,4.5,2.55,35.3,-0.3819999699414728,-0.2691999874240753,-0.4404458241308442,-0.15620526966178158,40.49776329277279,7.567640646886204
quark_and_hadron_masses,4.5,2.55,35.3,-0.3683796807970264,-0.267630594030176,-0.4312943952600332,-0.14599612564155998,39.20028735292848,6.612527627755751
quark_and_hadron_masses,4.5,2.55,35.3,-0.42553302150330563,-0.2651755156096073,-0.46231720716052405,-0.19405980117439808,44.603338602081124,11.688704616153391
quark_and_hadron_masses,4.5,2.55,35.3,-0.35935151743927296,-0.26881273757615043,-0.427042194014316,-0.13794479149475602,38.358156658942946,5.905691860549273
quark_and_hadron_masses,4.5,2.55,35.3,-0.34590702448269695,-0.2653736737640246,-0.41646644200162797,-0.12895952465790467,36.59943109200511,5.161091146195498
quark_and_hadron_masses,4.5,2.55,35.3,-0.36699737100057434,-0.266650146478385,-0.4296954369027747,-0.14543452974865,38.739356314382015,6.563583670552368
quark_and_hadron_masses,4.5,2.55,35.3,-0.365149926246485,-0.25973915886163806,-0.42298756008739125,-0.1479203275255985,37.659263314315005,6.792423693095542
quark_and_hadron_masses,4.5,2.55,35.3,-0.339847162364698,-0.2602629868935887,-0.4087936808079376,-0.12696709276662102,35.07593191538849,5.000739198341064
quark_and_hadron_masses,4.5,2.55,35.3,-0.357314508908776,-0.26816038125845076,-0.42533268059103313,-0.13665928133370095,38.04993674927112,5.799350412126072
quark_and_hadron_masses,4.5,2.55,35.3,-0.35051079425566833,-0.2670792006488312,-0.4205187100674288,-0.13173128251172492,37.257713916857526,5.3808207918123845
quark_and_hadron_masses,4.5,2.55,35.3,-0.35155703315495146,-0.26565011113862413,-0.41995695352343687,-0.1334109676750336,37.10843511624958,5.525494691349197
quark_and_hadron_masses,4.5,2.55,35.3,-0.3500932314600984,-0.26680255397792113,-0.42005163647504956,-0.13155035620608704,36.884864369213204,5.374023505425179
quark_and_hadron_masses,4.5,2.55,35.3,-0.36964108714881755,-0.26476444784381276,-0.4296841388965056,-0.14868183120801035,38.89485523312642,6.863046572651677
quark_and_hadron_masses,4.5,2.55,35.3,-0.3870499340022314,-0.26592238005006325,-0.44068900578276105,-0.16222072557112902,40.75153326161254,8.166851639904069
quark_and_hadron_masses,4.5,2.55,35.3,-0.3660624203654972,-0.2690093279503222,-0.4310805852309417,-0.14330821038963099,39.19683299915618,6.3731338605713574
quark_and_hadron_masses,4.5,2.55,35.3,-0.35739826222004734,-0.26665345323829925,-0.4241512174777279,-0.13759842540516493,37.77152821988955,5.871006516354009
quark_and_hadron_masses,4.5,2.55,35.3,-0.36074081242132294,-0.2688337430743603,-0.4278621520888988,-0.1390665091660222,38.38893920691961,6.002082028505258
quark_and_hadron_masses,4.5,2.55,35.3,-0.3308178248148098,-0.2621062116756882,-0.4050803342932412,-0.11853278948484616,34.5761810900286,4.358919732906156
quark_and_hadron_masses,4.5,2.55,35.3,-0.3610646254541168,-0.2679554238786387,-0.4273324406070561,-0.13983832859813328,38.381304904314085,6.0704483535509075
quark_and_hadron_masses,4.5,2.55,35.3,-0.3394614196636152,-0.2645279425277998,-0.41205156706017054,-0.12418773651728202,35.78547555865282,4.791063286301871
quark_and_hadron_masses,4.5,2.55,35.3,-0.36752096358948716,-0.2650395485436084,-0.428683529355272,-0.1467925496387761,38.926460992180154,6.685819813434264
quark_and_hadron_masses,4.5,2.55,35.3,-0.34881382838529584,-0.26632896226868985,-0.4189258076573612,-0.1307798558439006,36.747169721550556,5.305305346891622
quark_and_hadron_masses,4.5,2.55,35.3,-0.3438155522508192,-0.2646354694659637,-0.41465539254944483,-0.1276791725328476,36.157061396120824,5.061910280122305
quark_and_hadron_masses,4.5,2.55,35.3,-0.3629698997307176,-0.25904425556651045,-0.42116067844327254,-0.1465426811060079,37.05280215764261,6.660431307169316
quark_and_hadron_masses,4.5,2.55,35.3,-0.3536189830097536,-0.2636800733246439,-0.41954064505426214,-0.13623220383153026,36.9464273520173,5.756530492046301
quark_and_hadron_masses,4.5,2.55,35.3,-0.3427945659623945,-0.26619765509461796,-0.41534036625251525,-0.12594318636768756,36.28770196686055,4.919817940463506
quark_and_hadron_masses,4.5,2.55,35.3,-0.35301658811201425,-0.267875605589962,-0.422616678161834,-0.13331614640355163,37.39608003203449,5.516304257200365
quark_and_hadron_masses,4.5,2.55,35.3,-0.35009994715019965,-0.26677739263654326,-0.4200349820712622,-0.13157037680617686,36.809857431075685,5.372253559391074
quark_and_hadron_masses,4.5,2.55,35.3,-0.404667186904647,-0.2681869978839085,-0.4527175094344813,-0.17529020121713687,42.93035972651416,9.53377012198144
quark_and_hadron_masses,4.5,2.55,35.3,-0.36998813866524566,-0.26651739649808426,-0.43131533255155885,-0.14795211825123805,39.079137518454665,6.796363110316784
quark_and_hadron_masses,4.5,2.55,35.3,-0.3383383758249741,-0.2640352432486295,-0.4110004972131585,-0.12355588826025593,35.46499352615421,4.734060718449503
quark_and_hadron_masses,4.5,2.55,35.3,-0.34293238638995927,-0.26705031775793825,-0.416115896888573,-0.1255629491782773,36.34931707110886,4.891561034741917
quark_and_hadron_masses,4.5,2.55,35.3,-0.3653764135800015,-0.26751210003948805,-0.4294622270006153,-0.14361351902865316,38.90412142525922,6.395384271499937
quark_and_hadron_masses,4.5,2.55,35.3,-0.3695781744421218,-0.2668480879529558,-0.4313483213265412,-0.14742643845964268,39.19411695367079,6.74344008806942
quark_and_hadron_masses,4.5,2.55,35.3,-0.3456959507251492,-0.26607291859502447,-0.41691515141276997,-0.1283831954731865,36.33684874474762,5.114524814718905
quark_and_hadron_masses,4.5,2.55,35.3,-0.3742964215748632,-0.26738068681113897,-0.4345094703545185,-0.15096941099302177,39.87197727812788,7.072485406321348
quark_and_hadron_masses,4.5,2.55,35.3,-0.37466122404583124,-0.2651146798222955,-0.43287090076078183,-0.15257656941794243,39.411031271883914,7.221187869362705
quark_and_hadron_masses,4.5,2.55,35.3,-0.3717120814593768,-0.267714436048031,-0.4332884750126727,-0.1486673743380509,39.29122051863879,6.852669198927162
quark_and_hadron_masses,4.5,2.55,35.3,-0.354828132887282,-0.26507639623937895,-0.42137895314861995,-0.1364121606562409,37.45568915454447,5.777248080757185
quark_and_hadron_masses,4.5,2.55,35.3,-0.3866545442760669,-0.2670652238553881,-0.44139324460400986,-0.16123763214648826,40.99069055649916,8.068277997651155
quark_and_hadron_masses,4.5,2.55,35.3,-0.3417835434467571,-0.2644419857368431,-0.41332327142479885,-0.1261325798125452,36.1346726872568,4.938710027152353
quark_and_hadron_masses,4.5,2.55,35.3,-0.3524497853228371,-0.26682382408625416,-0.4214307484268592,-0.133461337302245,37.31803437478909,5.531722003830121
quark_and_hadron_masses,4.5,2.55,35.3,-0.34078544333380917,-0.2612131049326658,-0.4101113006664565,-0.12718382618262447,35.45683119235395,5.022140041230931
quark_and_hadron_masses,4.5,2.55,35.3,-0.36580747060331753,-0.2667711748258574,-0.42910661966980035,-0.14439347015264392,38.58280737700267,6.464876155935712
quark_and_hadron_masses,4.5,2.55,35.3,-0.3392525998143333,-0.26661589199355745,-0.41363495296333297,-0.12281077327061268,36.03537824221465,4.677556842727924
quark_and_hadron_masses,4.5,2.55,35.3,-0.37279150321719734,-0.26642038879640606,-0.4328561064999637,-0.15029610608082272,39.4121816250923,7.010244350406905
quark_and_hadron_masses,4.5,2.55,35.3,-0.3444053953957249,-0.2665961114096218,-0.4165963914988261,-0.12702759379982728,36.52947394131519,5.008122069591021
quark_and_hadron_masses,4.5,2.55,35.3,-0.35497006173890366,-0.26482743903726796,-0.4212577844866855,-0.13667185594455128,37.08971036197375,5.79784730882939
quark_and_hadron_masses,4.5,2.55,35.3,-0.36736966741104154,-0.2628350720479067,-0.4267969455704268,-0.14794294469112662,38.40451786653223,6.789008459474562
quark_and_hadron_masses,4.5,2.55,35.3,-0.3530499332880048,-0.26140245371944276,-0.41735296435818814,-0.13708392081729726,36.55869178285121,5.829831079761628
quark_and_hadron_masses,4.5,2.55,35.3,-0.31923402358587594,-0.2653231564406043,-0.4010120159816183,-0.10721987780626913,33.974505588694804,3.566992769957581
quark_and_hadron_masses,4.5,2.55,35.3,-0.31753874909441987,-0.26368728052996443,-0.39869728886792777,-0.10678160393579636,33.432061112215074,3.536227501591001
quark_and_hadron_masses,4.5,2.55,35.3,-0.3591579897011064,-0.26466206188691443,-0.4235428400810694,-0.14018534582628336,37.798467032965426,6.1045476337498705
quark_and_hadron_masses,4.5,2.55,35.3,-0.35932793465198504,-0.2678633309639261,-0.4262537200963705,-0.13847416654508543,38.175241699066056,5.953027093918611
quark_and_hadron_masses,4.5,2.55,35.3,-0.3953763968494268,-0.2640903207951785,-0.44400530339799327,-0.17007493430188858,41.239725448091484,8.976062357277177
quark_and_hadron_masses,4.5,2.55,35.3,-0.3757598425841146,-0.26696381958335735,-0.4350148983277323,-0.15240465379471407,39.3546282268372,7.208073020948483
quark_and_hadron_masses,4.5,2.55,35.3,-0.323016964117093,-0.26627727412418306,-0.4039767083171003,-0.10975593359681807,34.37225829431559,3.739667734914058
quark_and_hadron_masses,4.5,2.55,35.3,-0.34195604869117524,-0.2604296102571165,-0.41014830444101125,-0.12859194958985024,35.260452700271195,5.127567302329755
quark_and_hadron_masses,4.5,2.55,35.3,-0.3306050593017442,-0.2636377520672402,-0.40620733380358204,-0.117474131259451,34.75830405474359,4.282392914495803
quark_and_hadron_masses,4.5,2.55,35.3,-0.36963877090762703,-0.26567764940868416,-0.43042809856328534,-0.1481522403496472,38.85064976966673,6.811520899576449
quark_and_hadron_masses,4.5,2.55,35.3,-0.3289220112985465,-0.26488525984641154,-0.4062529096752299,-0.11537965063646013,34.65590682945572,4.132991884614799
quark_and_hadron_masses,4.5,2.55,35.3,-0.36459871497378166,-0.2659300278506627,-0.427721639348018,-0.14389302243900207,38.44619238470843,6.42136689042789
quark_and_hadron_masses,4.5,2.55,35.3,-0.38958972668393527,-0.26560456493152584,-0.44189726348330294,-0.16447719773906927,40.91142387283656,8.391357762558231
quark_and_hadron_masses,4.5,2.55,35.3,-0.3295377490844774,-0.2643104581861936,-0.40613960120770676,-0.11621433091105629,34.78944984975263,4.191302326044316
quark_and_hadron_masses,4.5,2.55,35.3,-0.3618529505831068,-0.2622860442893125,-0.4231609864980537,-0.14375780459032314,37.844021953163924,6.411258321135854
