sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.5,7.5,35.3,-0.31212065218255747,-0.2551915746540604,0.345,0.3807805629715229,-0.4081864418895571,0,-0.39649677822218693,0.028377317726943095,33.04563298811255,0.24988653167582406,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.666666666666666,7.5,35.3,-0.31375995850360405,-0.2559829540554233,0.345,0.3807805629715229,-0.4081864418895571,0,-0.39797938174520786,0.02814154549567169,33.29322729088352,0.24575142959309426,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.833333333333333,7.5,35.3,-0.3153505286818195,-0.2567531178954933,0.345,0.3807805629715229,-0.4081864418895571,0,-0.39942043431296825,0.027914403450350643,33.53476820436326,0.2418003170094361,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.0,7.5,35.3,-0.3168925234991761,-0.2575018261735916,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4008197342489099,0.02769564580623742,33.77014622758621,0.23802531939901034,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.166666666666666,7.5,35.3,-0.3183865380972957,-0.2582290889245507,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4021775168062144,0.027484992591742828,33.99932745099132,0.23441824603919673,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.333333333333333,7.5,35.3,-0.3198334798200709,-0.2589351021657816,0.345,0.3807805629715229,-0.4081864418895571,0,-0.403494338134961,0.027282143655606533,34.22233511798814,0.23097083609181898,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.5,7.5,35.3,-0.3212344759381318,-0.2596201988539099,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4047709869129176,0.027086788785757834,34.43923540729217,0.22767492710140863,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.666666666666666,7.5,35.3,-0.32259080385680694,-0.2602848112414606,0.345,0.3807805629715229,-0.4081864418895571,0,-0.406008416907358,0.02689861497732236,34.650126431631605,0.22452256794320435,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.833333333333333,7.5,35.3,-0.32390383832772673,-0.2609294419390446,0.345,0.3807805629715229,-0.4081864418895571,0,-0.40720769545819036,0.026717311603467013,34.855129702713555,0.2215060920051929,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,7.0,7.5,35.3,-0.32517501157729717,-0.2615546416575796,0.345,0.3807805629715229,-0.4081864418895571,0,-0.408369964128831,0.02654257404000864,35.0543834978667,0.21861816196099473,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.0,8.0,35.3,-0.35909583106720716,-0.27888184548769035,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44008841871371074,0.02233120173501189,40.71126802453963,0.15474775365873347,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.1666666666666665,8.0,35.3,-0.34192624041426595,-0.2710975948249218,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42511130169600186,0.02515421731175367,37.987442137438094,0.19634587458153646,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.3333333333333335,8.0,35.3,-0.33228210379578627,-0.26668361385328265,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41665323927299913,0.02671075433022055,36.49087479832944,0.22139737614703925,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.5,8.0,35.3,-0.327262897519021,-0.26437135671764567,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41223487997624503,0.027510297232615336,35.72105035994713,0.23485008899210053,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.6666666666666665,8.0,35.3,-0.32516537084690855,-0.26340607015296463,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4103895464937699,0.02784513141063917,35.40196181580623,0.24060170870719436,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.833333333333333,8.0,35.3,-0.3249487314237205,-0.2633204653204558,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4102143551820436,0.027889593893555165,35.37174275993795,0.24137069702105765,4.980468750000001
