M2_GeV2,s0_GeV2,theta_deg,Pi_AA_GeV4,Pi_AB_GeV4,Pi_BB_GeV4,Pi12_rotated_GeV4,lambda1_GeV4,lambda2_GeV4,f1_GeV,f2_GeV,m_eff1_GeV,m_eff2_GeV,pole_fraction_trace,d5_fraction_frobenius
3.5000000000000004,8.499999999999996,31.51546964399592,0.06950806411795361,0.07968201199592384,0.15059972314600273,1.7464360530563337e-17,0.19945852061905808,0.02064926664489827,0.4309041192000769,0.14196667252190193,2.518850036116292,2.4944211518777575,0.39024720281007774,0.009693300482834462
3.5000000000000004,8.599999999999998,31.407444389420235,0.07079791011805692,0.0812275437669229,0.15423512612127732,1.6003580128592784e-17,0.20383111782858215,0.021201918410752058,0.43560172612828735,0.1438539086344934,2.5282500170434306,2.5062987853911327,0.3983443351352666,0.009484881613380345
3.5000000000000004,8.699999999999996,31.30047501120079,0.07207251458298258,0.08275613706309425,0.15786244691927473,2.957793356431116e-17,0.2081799066619054,0.021755054840351944,0.4402240386004086,0.14571832761774284,2.5375889313684947,2.518012580232462,0.4064031231682166,0.009286282805093254
3.5000000000000004,8.799999999999997,31.194573449820133,0.07333172111354845,0.08426754477188833,0.16148039015377463,-7.527460864339324e-18,0.21250372156334166,0.022308389703981454,0.44477218436046345,0.14755984771543235,2.5468653789986395,2.5295665816591004,0.4144211801669435,0.009096884605209903
3.5000000000000004,8.899999999999995,31.089749658701184,0.07457539365482864,0.0857615456197294,0.16508770742254536,3.1289248149085685e-17,0.21680145536993517,0.02286164570743883,0.44924726887524846,0.1493784098894818,2.5560781233613312,2.5409646189159623,0.42239623007741245,0.008916116868157771
3.5000000000000004,8.999999999999996,30.986011796654683,0.075803415515267,0.08723794301402872,0.16868319663485876,4.021724117965924e-17,0.22107205764324134,0.023414554506884386,0.45365037653353707,0.15117397639468064,2.5652260751002514,2.5522103215713394,0.4303261048153872,0.008743454042655306
3.5000000000000004,9.099999999999994,30.883366399483307,0.0770156884215888,0.08869656392249028,0.17226570131030783,-1.3480491306397549e-17,0.22531453302900684,0.023966856702889835,0.4579825717261108,0.1529465294371422,2.574308277567571,2.56330713423462,0.4382087415599527,0.008578410982266579
3.5000000000000004,9.199999999999996,30.781818533340047,0.0782121316085725,0.09013725778913594,0.1758341098521385,1.3199707698487543e-17,0.2295279396453312,0.024518301815379773,0.4622448998205313,0.15469606991092127,2.5833238939166923,2.574258330103947,0.44604218006245083,0.008420539213382741
3.5000000000000004,9.299999999999994,30.681371932073052,0.07939268094272188,0.09155989548640422,0.17938735479806453,-1.3259367017253742e-17,0.23371138749972828,0.025068648241058148,0.4664383880427243,0.15642261620766204,2.592272195564883,2.585067023336524,0.4538245599741288,0.008269423603901526
3.5000000000000004,9.399999999999995,30.58202912048048,0.08055728807890063,0.09296436830265642,0.18292441205138266,-3.2016064874605826e-17,0.23786403693545444,0.025617663194828867,0.4705640462759615,0.15812620309456693,2.601152551920979,2.5957361804323162,0.4615541181955917,0.008124679383729053
3.5000000000000004,9.499999999999993,30.483791525136805,0.08170591964897511,0.09435058696437214,0.18644430009500057,-1.1773251423135594e-17,0.24198509710734825,0.026165122636627458,0.47462286778647245,0.15980688065631996,2.6099644211503654,2.6062686304508635,0.4692291862507872,0.007985949474886646
3.5000000000000004,9.599999999999994,30.38665957423747,0.08283855648153539,0.09571848069230837,0.18994607919079143,2.87124070584188e-17,0.24607382448734072,0.026710811184986066,0.47861582988377344,0.16146471329689585,2.6187073419239395,2.6166670746633502,0.4768481876879567,0.007852902094663314
3.5000000000000004,9.699999999999992,30.290632787707995,0.08395519285176056,0.09706799629085373,0.19342885056659076,2.7330332090469462e-17,0.25012952139975175,0.02725452201859958,0.48254389452284285,0.16309977879756526,2.627380925999882,2.626934095190925,0.4844096355098309,0.007725228600075923
3.5000000000000004,9.799999999999994,30.195709858671773,0.08505583576051093,0.09839909726981243,0.1968917555929464,1.1722263976030868e-17,0.2541515345864,0.02779605676705729,0.4864080088543941,0.16471216742759695,2.635984851557251,2.637072163059751,0.49191212963502595,0.007602641546021403
3.5000000000000004,9.899999999999991,30.101888727232016,0.08614050424175,0.09971176299783108,0.20033397495158423,4.632808736195754e-19,0.2581392538014889,0.02833522539184529,0.49020910572874826,0.16630198110445177,2.6445188571942606,2.6470836455439795,0.4993543543923966,0.0074848729330367885
3.5000000000000004,9.999999999999993,30.00916664739351,0.08720922869739053,0.10100598788666942,0.2037547277974891,4.3601076374513453e-17,0.26209211043621994,0.028871846058659674,0.4939481041582027,0.16786933260050454,2.652982736514333,2.656970812993697,0.5067350760499766,0.007371672623615173
3.5000000000000004,10.09999999999999,29.91754024786681,0.08826205025871309,0.10228178060552935,0.20715327091625563,1.1268755598779131e-17,0.2660095761729801,0.029405745001988618,0.4976259097421705,0.16941434479349404,2.6613763332536764,2.6667358450466563,0.5140531403798285,0.007262806908639757
3.5000000000000004,10.199999999999992,29.827005587385987,0.08929902017347414,0.10353916332462683,0.21052889787837276,5.41574062376844e-18,0.26989116166896693,0.02993675638287998,0.5012434150589312,0.17093714995815518,2.6696995368648566,2.676380836395273,0.5213074702600874,0.007158057207751167
3.5000000000000004,10.29999999999999,29.737558205115864,0.09032019921788492,0.10477817098722418,0.21388093819188164,-1.431569617653951e-17,0.2737364152690357,0.030464722140730875,0.5048015000273605,0.17243788909660673,2.677952278530034,2.68590780215528,0.5284970633152153,0.007057218889415095
3.5000000000000004,10.399999999999991,29.649193166642444,0.09132565713262661,0.10599885060931998,0.21720875645482232,2.852920592171055e-17,0.2775449217475529,0.030989491839895997,0.5083010322416587,0.17391671130527808,2.6861345275418205,2.6953186827356426,0.5356209895954275,0.006960100198147766
3.5000000000000004,10.49999999999999,29.561905105991052,0.09231547208210004,0.10720126060620722,0.2205117515087313,5.403459481103812e-18,0.28131630107898425,0.03151092251184706,0.5117428672817443,0.17537377317627809,2.6942462880407274,2.7046153484009072,0.5426783892960416,0.006866521277827043
3.5000000000000004,10.59999999999999,29.475688264064505,0.09328973013613007,0.1083854701451238,0.22378935559437937,4.299600564413931e-17,0.28505020723694063,0.03202887849356881,0.5151278490017016,0.17680923823125788,2.7022875960291364,2.713799603486522,0.5496684705174265,0.006776313281296036
3.5000000000000004,10.699999999999989,29.390536523847327,0.09424852477335649,0.10955155852321796,0.22704103351086197,5.819400617920587e-17,0.2887463270213842,0.0325432312628343,0.5184568097984174,0.17822327638596236,2.710258516685051,2.7228731903351298,0.5565905070661152,0.006689317557582447
3.5000000000000004,10.79999999999999,29.30644344268698,0.09519195640555987,0.1106996145700688,0.23026628177903344,3.2123418068178564e-18,0.29240437891365406,0.03305385927093928,0.5217305708622954,0.17961606344373318,2.7181591419014017,2.7318377928558752,0.5634438362974766,0.006605384909033496
3.5000000000000004,10.899999999999988,29.223402281927427,0.09612013192220784,0.11182973607401037,0.23346462781023863,1.5537411258288762e-17,0.29602411195898787,0.03356064777345863,0.5249499424117655,0.18098778061640883,2.725989588060386,2.7406950399188528,0.5702278570003381,0.006524374911520083
3.5000000000000004,10.99999999999999,29.141406034138807,0.09703316425450173,0.11294202923151488,0.23663562908120694,1.1393691568237835e-17,0.2996053046761798,0.03406348865952886,0.5281157239131071,0.1823386140711144,2.733749993995872,2.74944650847587,0.5769420273237976,0.006446155291614532
3.6000000000000005,7.8,32.29208809450378,0.06296553024362574,0.07176337041056419,0.13116561999767815,-3.00884457345384e-18,0.17651867067582233,0.017612479565481523,0.3957533869833022,0.12781107274612524,2.4521742406635156,2.41019828628455,0.3182492713033252,0.011054530581259787
3.6000000000000005,7.8999999999999995,32.17579861709713,0.06444512284497671,0.07352449287721834,0.13505199557598827,-1.318063287865415e-18,0.18130947921550356,0.018187639205461417,0.4010879102511505,0.12988123036804733,2.46206457392698,2.4234104027251613,0.32631864973725766,0.010761861373530936
3.6000000000000005,7.999999999999999,32.06039763316645,0.06591152503429368,0.07527169715969138,0.13894395957448188,2.6662780356662113e-17,0.18608933753790585,0.018766147070869724,0.4063404537180699,0.1319306756769018,2.4719104891491246,2.4364248170239167,0.33437659624557303,0.010484878499357954
3.6000000000000005,8.099999999999998,31.945918535027108,0.0673643637253006,0.07700446582846546,0.14283977031693823,-1.243443307452539e-17,0.1908564955223377,0.01934763851990113,0.4115122698092352,0.13395909695575559,2.481708832630232,2.4492476480054743,0.34241993063444365,0.010222450163582567
3.6000000000000005,8.2,31.83239052889118,0.06880329514817675,0.07872231761223271,0.1467377359179123,7.547891819008478e-18,0.1956092743742537,0.01993175669183538,0.41660457729494627,0.13596621797188208,2.4914568007589093,2.4618846316943634,0.350445591672019,0.009973547341378597
3.6000000000000005,8.299999999999997,31.71983908750301,0.07022800360246742,0.08042480598887616,0.15063621406150324,3.1933534652993117e-17,0.20034606489918616,0.020518152764784497,0.4216185638550175,0.1379517958110674,2.501151901347992,2.4743411527649832,0.35845063488035517,0.00973723259625128
3.6000000000000005,8.399999999999999,31.60828634652704,0.07163820024956949,0.08211151781237655,0.15453361171674818,3.608491063978259e-17,0.2050653257901485,0.021106486176169142,0.42655538835111617,0.13991561884695158,2.5107919197705533,2.4866222730258927,0.366432230291554,0.009512650309619263
3.6000000000000005,8.499999999999996,31.49775145270112,0.07303362194419381,0.08378207197593404,0.1584283847948066,-5.502628360240613e-18,0.20976558193057362,0.021696424808426765,0.43141618284493327,0.14185750483572548,2.5203748892526536,2.498732757396328,0.3743876601749799,0.009299018119912638
3.6000000000000005,8.599999999999998,31.388250870491643,0.07441403010414915,0.08543611811144246,0.16231903775275366,5.1325077531914045e-18,0.214445422714582,0.022287645142320813,0.436202054394615,0.1437772991272589,2.52989906471382,2.5106770973655177,0.38231431674181543,0.009095619401360503
3.6000000000000005,8.699999999999996,31.279798652924814,0.07577920961772171,0.08707333532531039,0.16620412314852312,5.947932832560233e-18,0.21910350038614762,0.022879832380097196,0.4409140866573052,0.1456748729844494,2.5393628997180193,2.522459532434072,0.39020969983269177,0.008901796639224612
3.6000000000000005,8.799999999999997,31.172406681403782,0.07712896778791262,0.08869343097051269,0.1700822411512345,6.87386204721798e-18,0.22373852839852018,0.023472680540626942,0.4455533413217716,0.14755012200326992,2.5487650260931303,2.534084069623449,0.39807141459365253,0.008716945580242491
3.6000000000000005,8.899999999999995,31.06608487859037,0.07846313331273398,0.09029613945465276,0.17395203901089404,-2.0722544674223642e-18,0.22834927979508074,0.02406589252854727,0.4501208593918142,0.14940296462655003,2.558104235884034,2.5455545011137506,0.405897169145249,0.008540510055330323
3.6000000000000005,8.999999999999996,30.960841397829224,0.07978155530076499,0.09188122108372149,0.17781221049120918,3.485897427767668e-17,0.23293458561264319,0.024659180179330963,0.45461766233836504,0.15123334074515646,2.567379465337413,2.556874420537116,0.4136847722491897,0.008371977386847718
3.6000000000000005,9.099999999999994,30.856682792086595,0.08108410232112383,0.0934484609411729,0.18166149526901176,2.855233617350799e-17,0.23749333330805628,0.025252264282079297,0.45904475313580556,0.1530412103806433,2.576589780668478,2.568047237621921,0.42143213097653054,0.008210874305491686
3.6000000000000005,9.199999999999996,30.753614164952268,0.0823706614870261,0.09499766780186741,0.18549867830358774,7.968124108244767e-18,0.242024465208848,0.025844874581765816,0.46340311719601546,0.1548265524439997,2.585734365374514,2.579076191707049,0.429137248381118,0.008056763312605832
3.6000000000000005,9.299999999999994,30.651639305894076,0.08364113757206161,0.09652867308036478,0.18932258917898132,1.2675160028654466e-17,0.24652697698849554,0.02643674976254741,0.4676937232118933,0.15658936356549155,2.594812508921751,2.589964364088866,0.43679822118159206,0.007909239432723189
3.6000000000000005,9.399999999999995,30.550760811656804,0.08489545215835384,0.0980413298130312,0.19313210142218112,1.0852419875263664e-17,0.2509999161668562,0.027027637413678786,0.47191752392064934,0.15832965699100865,2.6038235966412735,2.600714689192824,0.44441323745506767,0.007767927308791171
3.6000000000000005,9.499999999999993,30.450980195436035,0.08613354281571921,0.09953551167334808,0.19692613179987492,2.3142577803573185e-17,0.2554423806361252,0.02761729397946896,0.4760754567958194,0.16004746154064606,2.6127671006720563,2.61132996496433,0.4519805743452035,0.007632478598999148
3.6000000000000005,9.599999999999994,30.35229798524552,0.08735536231099036,0.10101111201981829,0.20070363959633414,2.5229096574391716e-17,0.25985351721267946,0.028205484694645087,0.4801684446759102,0.16174282062559772,2.621642571850831,2.6218128623260637,0.45949859578725516,0.007502569639626199
3.6000000000000005,9.699999999999992,30.254713812706385,0.08856087784664082,0.1024680429757925,0.20446362587478692,5.3091104545669516e-17,0.2642325202150115,0.02879198350641628,0.4841973963365587,0.16341579131974987,2.6304496324309423,2.6321659337653935,0.4669657502523619,0.007377899343017494
3.6000000000000005,9.799999999999994,30.15822649333291,0.08975007032787509,0.10390623454056244,0.20820513272451682,3.805147226395199e-17,0.26857863006795407,0.029376572984437826,0.48816320701231664,0.1650664434825804,2.6391879695314326,2.642391621387522,0.474380568513174,0.007258187303803405
3.6000000000000005,9.899999999999991,30.062834099249574,0.090922933657342,0.10532563373101808,0.21192724249576453,2.4176485784731943e-17,0.2728911319332899,0.029959044219816666,0.4920667588734067,0.16669485893025193,2.647857329246025,2.6524922642453874,0.4817416614326777,0.00714317208991122
3.6000000000000005,9.999999999999993,29.96853402515915,0.09207947405665069,0.10672620375316758,0.21562907702438938,-2.1447410095748553e-17,0.27716935436681,0.030539196714230082,0.4959089214621963,0.16830113065200838,2.6564575113315922,2.662470105026105,0.4890477177779282,0.007032609697869531
3.6000000000000005,10.09999999999999,29.87532304828146,0.09321970941387427,0.10810792320280725,0.21930979684810625,2.3776271203712943e-17,0.28141266800182274,0.031116838260157768,0.49969055209357144,0.16988536206917237,2.66498836440815,2.6723272962858062,0.49629750206019224,0.006926272154447179
3.6000000000000005,10.199999999999992,29.783197382895043,0.09434366865624746,0.10947078529462051,0.22296860041600286,3.892521756244438e-17,0.28562048425907427,0.03169178481317603,0.503412496222923,0.17144766633425979,2.6734497816399903,2.682065906190658,0.503489852402874,0.006823946248862475
3.6000000000000005,10.29999999999999,29.69215273003822,0.09545139114726696,0.11081479711898434,0.22660472329292786,1.2599167397175241e-17,0.28979225408300324,0.03226386035719156,0.5070755877850353,0.17298816566786554,2.68184169680502,2.6916879238146842,0.5106236784384246,0.006725432381696846
3.6000000000000005,10.399999999999991,29.602184322861095,0.09654292610742643,0.1121399789257626,0.23021743736023811,1.664955661718966e-17,0.2939274667042215,0.03283289676344309,0.5106806495068117,0.17450699073115536,2.690164080757705,2.7011952639762544,0.5176979592353168,0.006630543518293134
3.6000000000000005,10.49999999999999,29.5132869680646,0.09761833205783207,0.11344636343436072,0.23380605001427548,5.36788954413179e-17,0.29802564842806284,0.0333987336440447,0.5142284931964235,0.17600428003194007,2.698416938210927,2.7105897717846226,0.5247117412560163,0.006539104235849851
3.6000000000000005,10.59999999999999,29.425455083810167,0.09867767628596068,0.1147339951693252,0.2373699033638779,2.1186004853806827e-19,0.3020863614490414,0.03396121820079716,0.5177199200112212,0.17748017936245314,2.706600304820104,2.7198732268721737,0.5316641363467952,0.006450949854667816
3.6000000000000005,10.699999999999989,29.33868273444479,0.09972103433283563,0.11600292982078068,0.24090837342810348,-1.1682049639787394e-17,0.30610920269100866,0.03452020506993046,0.5211557207064638,0.178934841267036,2.7147142445304424,2.729047347158167,0.5385543197600772,0.006365925645093383
3.6000000000000005,10.79999999999999,29.25296366234359,0.10074848950091896,0.11725323362899202,0.24442086933530227,3.467503467345798e-17,0.3100938026728017,0.035075556163419556,0.5245366758667288,0.18036842453811566,2.7227588471814257,2.7381137925333374,0.545381528209961,0.006283886102652277
3.6000000000000005,10.899999999999988,29.168291317142295,0.10176013238202834,0.11848498279235382,0.24790683252455348,-4.5599528698449335e-19,0.31403982439912925,0.035627140507452575,0.5278635561216493,0.1817810937389127,2.730734226302782,2.7470741681531816,0.5521450579614148,0.006204694284701173
3.6000000000000005,10.99999999999999,29.084658882602863,0.10275606040460801,0.11969826289812886,0.25136573595042794,2.67325683283902e-17,0.31794696227644875,0.036174834078587174,0.5311371223474676,0.18317301875140982,2.7386405171265586,2.7559300276009178,0.5588442629535751,0.006128221202654268
3.7000000000000006,7.8,32.28432590222558,0.06583419079229151,0.07508084486141238,0.13723691137421534,3.7499283977304894e-17,0.18467230824714903,0.01839879391935783,0.39570240302424387,0.12751924807149523,2.452858823112985,2.4138265158017096,0.3045423625999321,0.01065342449465577
3.7000000000000006,7.8999999999999995,32.16668721823124,0.06740360147671887,0.07694887569090107,0.141359210538755,2.5996182090817855e-17,0.18975404505578283,0.019008766959691066,0.40110984372835884,0.129615828118715,2.46286253860909,2.4270873384868006,0.31239315983352395,0.01036755849440961
3.7000000000000006,7.999999999999999,32.04993131362548,0.06896018916773841,0.07880353525918586,0.1454905376853138,6.824532291399289e-18,0.19482799312678759,0.019622733726264614,0.40643722489359474,0.13169243292779576,2.4728222030591684,2.440152571190989,0.3202387224599938,0.01009700924289336
3.7000000000000006,8.099999999999998,31.934091223729826,0.07050353739195028,0.08064425276566885,0.14962905387167302,3.15461582930718e-17,0.19989227930958056,0.020240311954042745,0.4116857256185676,0.13374872990491649,2.4827347255603587,2.453028287557371,0.32807593949667224,0.00984067161731838
3.7000000000000006,8.2,31.819195858302862,0.07203325992611041,0.08247049458668794,0.15377296893117517,7.825378782545014e-18,0.20494510204533375,0.02086112681195184,0.4168564931993808,0.13578442178395,2.492597358929264,2.4657201798676476,0.33590180896414173,0.009597540782930706
3.7000000000000006,8.299999999999997,31.70527044690848,0.07354899956262331,0.08428176289005739,0.15792054139010897,-3.3767848022407478e-18,0.20998472975191512,0.021484811200817147,0.4219506456144674,0.13779924450512998,2.502407661725458,2.478233590353994,0.34371343606947796,0.009366701291570623
3.7000000000000006,8.399999999999999,31.5923369290285,0.0750504269123598,0.08607759428245156,0.1620700783170467,2.8897965046666967e-17,0.2150094992167511,0.02211100601265538,0.42696927372520943,0.13979296522553303,2.5121634649914335,2.49057353988159,0.3515080313471153,0.00914731755480994
3.7000000000000006,8.499999999999996,31.480414296783433,0.07653723924434945,0.08785755849009323,0.16621993510929053,6.666645492650189e-18,0.2200178139998291,0.02273936035381091,0.4319134432291586,0.1417653804518853,2.5218628430643615,2.5027447536669665,0.3592829087638262,0.008938625495148686
3.7000000000000006,8.599999999999998,31.369518896861,0.07800915936180997,0.08962125707304715,0.17036851522132687,-4.99059031963444e-18,0.2250081428488347,0.02336953173430214,0.43678419639743227,0.1437163142869715,2.531504087885495,2.514751684881001,0.3670354837938313,0.008739925210063653
3.7000000000000006,8.699999999999996,31.259664697230317,0.07946593451393312,0.09136832217328651,0.1745142698398343,5.0702996724906825e-18,0.22997901812815352,0.024001186225613893,0.44158255362337395,0.14564561678158763,2.5410856863365185,2.5265985359889425,0.37476327146950933,0.008550574509529093
3.7000000000000006,8.799999999999997,31.150863523355934,0.08090733534279126,0.09309841529656919,0.1786556975095612,6.644221381970935e-18,0.2349290342632796,0.024633998589072854,0.4463095148058262,0.14755316238467076,2.550606300218977,2.5382892780821695,0.3824638844127821,0.00836998320901496
3.7000000000000006,8.899999999999995,31.04312526791913,0.08233315486468912,0.09481122612804375,0.1827913437141016,3.674425399092509e-17,0.23985684620195707,0.025267652376833618,0.4509660605871484,0.14943884848482786,2.5600647485187844,2.549827668735933,0.39013503085180196,0.00819760807774536
3.7000000000000006,8.999999999999996,30.936458077463286,0.08374320748526735,0.0965064713814253,0.18691980041537012,1.6988720812840935e-17,0.2447611678932364,0.02590184000740108,0.4555531534634241,0.15130259403703272,2.569459991659444,2.5612172679528977,0.3977745126272245,0.008032948356828214
3.7000000000000006,9.099999999999994,30.830868518880333,0.0851373280476162,0.09818389368148563,0.1910397055553472,9.930474453785396e-18,0.24964077078545446,0.02653626281750894,0.46007173878197405,0.15314433826873836,2.578791117513192,2.5724614529631253,0.40538022319197353,0.007875541774282369
3.7000000000000006,9.199999999999996,30.72636172824593,0.08651537091266714,0.09984326047953805,0.19514974252343595,-1.1138453813880602e-17,0.2544944823440128,0.027170631092090333,0.4645227456393183,0.15496403946013843,2.5880573289342523,2.583563431563069,0.4129501456080931,0.007724960994415614
3.7000000000000006,9.299999999999994,30.62294154415244,0.08787720907109015,0.10148436300152767,0.1992486395926018,3.677759021083e-17,0.2593211845897118,0.027804664073980075,0.468907087691046,0.15676167379371084,2.597257932628309,2.594526254453749,0.42048235054399874,0.007580810447793854
3.7000000000000006,9.399999999999995,30.52061062740037,0.08922273328593813,0.10310701522829759,0.20333516932724932,2.5472624806227627e-17,0.26411981265828693,0.028438089954900554,0.4732256638835959,0.15853723426855296,2.6063923292271487,2.605352826338677,0.42797499427515456,0.007442723495469254
3.7000000000000006,9.499999999999993,30.419370568652546,0.09055185126525245,0.10471105290754092,0.20740814796561688,1.3175288475074983e-17,0.26888935338167236,0.029070645849197007,0.4774793591166845,0.16029072967535807,2.6154600043799054,2.6160459163181753,0.43542631669092907,0.007310359887432913
3.7000000000000006,9.599999999999994,30.31922198544456,0.09186448686386608,0.10629633259692177,0.2114664347793193,-1.2969117602227847e-17,0.27362884389146375,0.029702077751721654,0.4816690448440676,0.16202218362823523,2.6244605207784852,2.6266081671762858,0.4428346393102031,0.007183403480610998
3.7000000000000006,9.699999999999992,30.22016460976147,0.09316057931361213,0.10786273073781182,0.21550893141248245,3.8555489574647725e-18,0.2783373702449318,0.030332140481162714,0.48579557961935566,0.16373163364978888,2.6333935110015396,2.6370421040590726,0.45019836330800905,0.007061560186289663
3.7000000000000006,9.799999999999994,30.1221973672361,0.0944400824811819,0.10941014275906218,0.21953458120279495,4.8530685110542286e-17,0.2830140660739016,0.030960597610075243,0.48985980959282477,0.165419130306233,2.642258671072342,2.6473501424002466,0.4575159675553659,0.006944556120756108
3.7000000000000006,9.899999999999991,30.02531844889,0.095702964152846,0.11093848221021184,0.22354236848663084,1.9210363100616683e-17,0.28765811125671564,0.03158722138276122,0.4938625689644356,0.16708473638944701,2.651055754663583,2.6575345951942184,0.46478600667419545,0.0068321359362895785
3.7000000000000006,9.999999999999993,29.929525376224568,0.09694920534529869,0.11244767992350778,0.22753131789028255,1.5100179592786296e-18,0.29226873061345854,0.03221179262212274,0.49780468039767667,0.1687285261432189,2.65978456788292,2.667597679671949,0.47200710910911337,0.006724061312510355
3.7000000000000006,10.09999999999999,29.83481506036817,0.09817879964184903,0.11393768320411495,0.23150049360922326,4.960245724107499e-17,0.2968451926245729,0.03283410062649941,0.5016869553983204,0.1703505845309929,2.6684449645479686,2.677541523521342,0.47917797521767025,0.006620109590571101
3.7000000000000006,10.199999999999992,29.74118385590453,0.09939175255324155,0.11540845504786608,0.23544899867717192,2.531904935614833e-17,0.30138680817292723,0.03345394305748626,0.5055101946616952,0.17195100654274587,2.6770368419395667,2.6873681705557604,0.4862973753804994,0.006520072534813523
3.7000000000000006,10.29999999999999,29.648627609927647,0.10058808090235175,0.11685997338590266,0.23937597422665016,4.870599207650027e-18,0.3058929293093687,0.03407112581963324,0.5092751883916836,0.1735298965386905,2.685560136940463,2.6970795859250623,0.4933641481326607,0.006423755208363282
3.7000000000000006,10.399999999999991,29.55714170681015,0.10176781223205826,0.11829223035555862,0.2432805987425988,2.991256468809136e-17,0.3103629480417606,0.03468546293289647,0.5129827165943028,0.1750873676277223,2.69401482256225,2.706677661035708,0.5003771983173798,0.006330974950740674
3.7000000000000006,10.49999999999999,29.46672110911137,0.10293098423556829,0.11970523159682865,0.2471620873105301,5.325820336208686e-17,0.31479629514745905,0.035296776398639367,0.5166335493484009,0.17662354107862174,2.702400904773153,2.716164217998699,0.507335495263221,0.006241560446959651
3.7000000000000006,10.59999999999999,29.377360395006466,0.10407764420851313,0.12109899557376362,0.25101969086057835,2.4014654195571043e-17,0.3191924390091462,0.03590489605994524,0.520228447055722,0.17813854576219093,2.7107184196352825,2.7255410137753406,0.5142380709856305,0.006155350878802514
3.7000000000000006,10.699999999999989,29.289053792572542,0.10520784852212942,0.12247355292014546,0.2548526954087519,7.594705440445893e-18,0.32355088447393654,0.03650965945694471,0.5237681606723732,0.17963251762259855,2.7189674307126634,2.7348097440530807,0.5210840184137042,0.006072195150017271
3.7000000000000006,10.79999999999999,29.201795211232202,0.10632166211686854,0.12382894580878472,0.2586604212965817,7.111671370824119e-18,0.3278711717356207,0.03711091167782948,0.5272534319234846,0.1811055991763536,2.7271480266912462,2.743972046797534,0.5278724896429214,0.005991951178111982
3.7000000000000006,10.899999999999988,29.115578270622777,0.10741915801576998,0.125165227343802,0.26244222243027004,5.284348567201272e-17,0.33215287523988896,0.03770850520615104,0.5306849935026735,0.18255793903735795,2.7352603192304676,2.7530295055372003,0.5346026942144495,0.005914485246232607
3.7000000000000006,10.99999999999999,29.03039632712757,0.10850041685698271,0.12648246097524957,0.26619748552042466,1.1624357338510493e-17,0.3363956026123976,0.0383022997650098,0.5340635692577786,0.18398969146670213,2.743304441016874,2.761983652509388,0.5412738974216678,0.0058396714093226065
3.8000000000000007,7.8,32.276463755979755,0.06867390986414253,0.07836542699888538,0.1432530504374204,3.060243638716808e-17,0.19274857219359612,0.019178388107966765,0.39565885838282083,0.1272510526816754,2.453549497421195,2.417208324112742,0.2915555235730845,0.010284843526201876
3.8000000000000007,7.8999999999999995,32.157548299768685,0.07033343563575813,0.08034071971500172,0.14761205347431078,-7.859194901148274e-19,0.19812221139631025,0.01982327771375866,0.4011362333289099,0.12937282596586258,2.4636601798205837,2.4305148814649686,0.29918963813887084,0.010005339349617982
3.8000000000000007,7.999999999999999,32.039510145181126,0.071980573177587,0.0823032686946947,0.1519837109464822,1.8927858938383045e-17,0.20349145061066432,0.02047283351340487,0.40653542231032747,0.1314753421046397,2.4737271682978714,2.4436278448621263,0.3068240903691108,0.009740808565454773
3.8000000000000007,8.099999999999998,31.922381997501144,0.07361486300899416,0.08425245037105086,0.15636609135473864,3.1548131969711016e-17,0.2088542979101362,0.02112665645359658,0.4118575362080188,0.13355824918939915,2.4837474303914093,2.456553244863787,0.3144558474605171,0.009490170784397668
3.8000000000000007,8.2,31.806192492209817,0.0752358767433808,0.08618767926175594,0.1607573107459311,2.8704669210846674e-17,0.2142088329608308,0.02178435452848108,0.4171036557660954,0.13562123046298646,2.493718271475787,2.4692967322042176,0.3220819763596625,0.009252443607477748
3.8000000000000007,8.299999999999997,31.69096663365569,0.07684321586893982,0.08810840661018096,0.16515553276654804,2.4586814224111496e-17,0.21955320551846833,0.022445543117019538,0.42227483400474225,0.13766400224054412,2.503637297440664,2.4818636089225072,0.3296996422844225,0.00902673198380753
3.8000000000000007,8.399999999999999,31.57672617938434,0.07843651056453362,0.09001411905627715,0.16955896864402775,-7.588428229138092e-19,0.22488563392807917,0.02310984528048221,0.42737209835605205,0.13968631195922698,2.51350238197662,2.4942588570826674,0.33730610719828924,0.00881221890877873
3.8000000000000007,8.499999999999996,31.463489977846482,0.08001541855035522,0.09190433733792994,0.17396587710098124,1.64455105019413e-17,0.23020440362881808,0.02377689202251839,0.4323964525586983,0.14168793634738244,2.5233116378701355,2.5064871644701507,0.3448987282437065,0.008608157271306604
3.8000000000000007,8.599999999999998,31.351274265971185,0.08157962397297798,0.09377861502322553,0.1783745642072254,2.3524023937405458e-17,0.23550786566603693,0.02444632251416644,0.4373488783422007,0.14366867970468472,2.533063391732811,2.518552948098085,0.35247495614014124,0.008413862689166723
3.8000000000000007,8.699999999999996,31.24009293207933,0.0831288363243171,0.09563653727394336,0.18278338317421164,1.892562680267492e-17,0.2407944352125004,0.02511778428602836,0.4422303369271874,0.1456283722853214,2.5427561617125267,2.5304603755096085,0.3600323335521021,0.008228707196601973
3.8000000000000007,8.799999999999997,31.129957748774775,0.08466278939398932,0.09747771964046818,0.18719073409618703,2.378168900542083e-17,0.24606259010044193,0.025790933389734413,0.44704177036441567,0.14756686877699932,2.552388637798687,2.542213384192838,0.367568493431955,0.00805211366919207
