M2,s0_root,s0,theta_deg,GA,GB,T_A,T_B,T_A_pert,T_A_tw2,T_A_tw3,T_A_tw4,T_A_3p_g,T_A_3p_gamma,T_B_pert,T_B_tw2,T_B_tw3,T_B_tw4,T_B_3p_g,T_B_3p_gamma,GB_hard,GB_soft2p,GB_3p,GB_em,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,transition_scheme,state,m_initial,m_final,quoted_combo,mass_comment,scenario,mb_MSbar,ms_MSbar,f_Bs,f_Bs1_A_working,fT_Bs1_working,G_quoted,Gamma_quoted_keV
12.0,5.95,35.4025,35.3,0.5427080359676164,0.5668337008141076,0.05477717192719228,0.08713840383182653,-0.009037502553254332,0.0597608653298365,0.0,0.003446913644921104,6.0449805316560484e-05,0.0005464457003724486,0.025796156587278653,0.05846019589953583,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0015534666354009472,0.1678035201719724,0.3897795125409753,-0.0008546035507628156,0.010105271651922813,0.7762222669567291,0.11537525281879663,58.72057336193187,1.2973089823774149,0.22471315655866592,0.025796156587278653,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7762222669567291,58.72057336193187
12.5,5.95,35.4025,35.3,0.5301893220009797,0.5549794382564018,0.0592919325884748,0.09452835614390623,-0.009716143487407224,0.06480812064332345,0.0,0.003566987135397008,6.407502675574536e-05,0.0005688932704058206,0.0282744096512275,0.06339759988043342,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0016172818526657212,0.16600009378541586,0.38030179797179486,-0.0008175744434421661,0.009495120942633212,0.7593135233676084,0.11200833577157704,56.190172216346795,1.2226968200309962,0.22471315655866592,0.0282744096512275,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7593135233676084,56.190172216346795
13.0,5.95,35.4025,35.3,0.5190684189119306,0.5443976979268106,0.063810923249664,0.1019312347499643,-0.010387339506503099,0.06986137598612267,0.0,0.0036796079644918953,6.761405803921946e-05,0.0005896647475133136,0.03077818936922116,0.06834087330259601,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.0016763321784940546,0.1643811681479244,0.3718483390162151,-0.0007848193835453707,0.008953010146216427,0.7442510686761246,0.10904688805366619,53.983001441268634,1.1588964869668898,0.22471315655866592,0.03077818936922116,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7442510686761246,53.983001441268634
13.5,5.95,35.4025,35.3,0.5091297728330061,0.5348960633090828,0.06832188424972858,0.10932546309105483,-0.011049700516339628,0.07490640873126118,0.0,0.003785280278504251,7.106499195376553e-05,0.0006088307643490247,0.03329872552304818,0.07327610308838563,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0017308184113759616,0.16292048249229418,0.36426287742266705,-0.0007556618738745795,0.008468365267996138,0.7307533050846343,0.10642617740211341,52.04268207146542,1.1038626037657897,0.22471315655866592,0.03329872552304818,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7307533050846343,52.04268207146542
14.0,5.95,35.4025,35.3,0.5001991615574705,0.5263184202469702,0.07281428380581827,0.11669245475242615,-0.011702124751724904,0.07993103019200479,0.0,0.003884483610315629,7.442695081562207e-05,0.0006264678044071262,0.03582828598416042,0.07819136583257197,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.0017809579828993833,0.16159645385253943,0.35741886273128776,-0.0007295578664692951,0.008032661529612269,0.7185921463313802,0.10409422628043707,50.32491227044951,1.0560181356319542,0.22471315655866592,0.03582828598416042,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7185921463313802,50.32491227044951
8.0,6.05,36.6025,35.3,0.7664289888337933,0.7729379841027403,0.021471596480762738,0.032980531274901956,-0.0035591034091152804,0.022534673147228214,0.0,0.0021577563549583733,2.9189139052281013e-05,0.0003090812486391508,0.00862575640499354,0.022044215716221376,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.000878673593847887,0.20215486256010373,0.5516770902816729,-0.0014867296819120615,0.02059276094287583,1.0737105783731757,0.17886340062500106,112.35503967881156,3.1178919496499695,0.22471315655866592,0.00862575640499354,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0737105783731757,112.35503967881156
8.5,6.05,36.6025,35.3,0.7225324021892525,0.7333020083208356,0.02537935006123509,0.03923075133919543,-0.004165778927195935,0.02681126490703365,0.0,0.002354566861351666,3.3190716695973475e-05,0.00034610650334973125,0.010531491215252948,0.0262277293029255,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.000983931074730078,0.1968548497066997,0.519403830051216,-0.0013483312579812856,0.018391659820901143,1.0159961913410973,0.16594169699363415,100.60098975903104,2.683670225453965,0.22471315655866592,0.010531491215252948,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0159961913410973,100.60098975903104
9.0,6.05,36.6025,35.3,0.6867311590592013,0.7007396632274562,0.029493488706485774,0.04583705189635891,-0.004790040879401686,0.03132366560370593,0.0,0.0025407652409270816,3.7205958085442694e-05,0.0003818927831690039,0.012587434028370743,0.03064191954680337,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.0010856663279610417,0.19243197188776878,0.4929465959970621,-0.0012361644190402653,0.016597259761665463,0.9687328161841204,0.15553935608361646,91.45893027170857,2.3577550682133706,0.22471315655866592,0.012587434028370743,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9687328161841204,91.45893027170857
9.5,6.05,36.6025,35.3,0.6570642736007475,0.6735733561915455,0.033780983721206484,0.05274361849016241,-0.005426093711924451,0.03603333307532225,0.0,0.002716345221651037,4.120858835372553e-05,0.0004161905478039188,0.014775528255232154,0.03524908313944465,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.0011831699463312835,0.18869395845937317,0.47091321741624526,-0.0011437377084492029,0.015109918024376324,0.9294181358745748,0.147025353327414,84.18609770751225,2.10669933042282,0.22471315655866592,0.014775528255232154,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9294181358745748,84.18609770751225
10.0,6.05,36.6025,35.3,0.6321406381336672,0.6506049253740146,0.038211201050358946,0.05989835673589104,-0.006068990269965326,0.040904650199849193,0.0,0.0028815310205378866,4.517783948891161e-05,0.000448832260448283,0.01707813601089835,0.04001437815009821,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.001275965646765569,0.18549956977768006,0.4523125289195845,-0.0010664773114058604,0.013859303988155897,0.8962704233172247,0.13995672040930995,78.28818484448684,1.908998591720221,0.22471315655866592,0.01707813601089835,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8962704233172247,78.28818484448684
10.5,6.05,36.6025,35.3,0.6109497166206906,0.6309585495658383,0.04275614618132043,0.06725343920452521,-0.006714565412632497,0.04590520272610425,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004797157665153031,0.019478449072925088,0.044906095809762646,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013637630184469974,0.18274298118003027,0.436422093735476,-0.0010010819738137252,0.012794556624145833,0.8679909419473447,0.13401482084638983,73.42576496850583,1.7503453855015152,0.22471315655866592,0.019478449072925088,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8679909419473447,73.42576496850583
11.0,6.05,36.6025,35.3,0.5927420048452484,0.6139808875313234,0.047390535400917616,0.07476551789118291,-0.007359354551538823,0.05100584242505185,0.0,0.00318230224135123,5.295522206850772e-05,0.0005087900639848468,0.021960742003910787,0.04989572228802171,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014464170699581978,0.18034350923686523,0.4227043944212537,-0.0009451179764466771,0.011878101849651213,0.8436133686972838,0.12896549428795706,69.35934775256858,1.6209333124622933,0.22471315655866592,0.021960742003910787,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8436133686972838,69.35934775256858
11.5,6.05,36.6025,35.3,0.5769513013076691,0.5991757401328793,0.05209175045071802,0.08239570960882348,-0.008000508298383743,0.05618060998062792,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005360434475483321,0.024510509224398933,0.05495786326211671,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.001523894524788207,0.17823867984493105,0.4107521649320633,-0.0008967572460440879,0.011081652601929138,0.8224055529451662,0.12463337486143938,65.91589629610301,1.5138637995595108,0.22471315655866592,0.024510509224398933,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8224055529451662,65.91589629610301
12.0,6.05,36.6025,35.3,0.5631428384401366,0.5861601964495415,0.0568397186634677,0.0901094339221612,-0.008635709738030203,0.06140657112779902,0.0,0.003446913644921104,6.0449805316560484e-05,0.000561493823461216,0.027114519303310748,0.0600700836213901,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0015962462878492574,0.17637944518875437,0.40025180231386365,-0.0008546035507628156,0.010383552497686485,0.8038037529408436,0.12088490040693328,62.96774677081321,1.4241712284079981,0.22471315655866592,0.027114519303310748,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8038037529408436,62.96774677081321
12.5,6.05,36.6025,35.3,0.5509778629163679,0.5746345241167516,0.061616748867150566,0.09787616117625739,-0.009263097820325581,0.06666360360822138,0.0,0.003566987135397008,6.407502675574536e-05,0.0005851809171020194,0.029760812064228873,0.06521269905976255,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0016635852926863812,0.1747268167481492,0.3909583116785413,-0.0008175744434421661,0.009766970133503347,0.7873675946422585,0.11761680423322923,60.418949116051365,1.3482078258224468,0.22471315655866592,0.029760812064228873,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7873675946422585,60.418949116051365
13.0,6.05,36.6025,35.3,0.5401889437727884,0.5643610719633186,0.06640734434134571,0.1056691112565439,-0.009881198466296684,0.07193416070401665,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006071600810946217,0.032438657701938364,0.07036854475609398,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.001726068898858489,0.1732494521437869,0.38267779354155224,-0.0007848193835453707,0.009218645661524819,0.7727485849739772,0.11474815441941894,58.19618699154505,1.2832447970169432,0.22471315655866592,0.032438657701938364,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7727485849739772,58.19618699154505
13.5,6.05,36.6025,35.3,0.5305624359614698,0.5551492144874773,0.07119800740645983,0.11346493108028118,-0.010488863835315635,0.07720302854254271,0.0,0.003785280278504251,7.106499195376553e-05,0.0006274974287747363,0.03513849199384224,0.0755227379611113,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0017838850570825783,0.17192189730282337,0.37525497491886495,-0.0007556618738745795,0.008728004139663625,0.7596676908785244,0.11221474161055067,56.242602138850806,1.2272072753115573,0.22471315655866592,0.03513849199384224,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7596676908785244,56.242602138850806
14.0,6.05,36.6025,35.3,0.5219258143532154,0.5468444285772879,0.07597704533043566,0.12124336957165209,-0.011085219537125197,0.0824570882578796,0.0,0.003884483610315629,7.442695081562207e-05,0.0006462660485500099,0.03785183773630768,0.08066244533534678,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.0018372415472032643,0.17072328697759193,0.36856418196349,-0.0007295578664692951,0.008286517502675271,0.7478991052744055,0.10996505392183131,54.51350684776342,1.1784942740070246,0.22471315655866592,0.03785183773630768,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7478991052744055,54.51350684776342
8.0,6.15,37.822500000000005,35.3,0.7815268464792168,0.7864545652688976,0.021894564703271908,0.03355727098371273,-0.003461606573042055,0.02285574083098146,0.0,0.0021577563549583733,2.9189139052281013e-05,0.0003134849513218471,0.008875897235372328,0.022358295500468642,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.0008911926880326005,0.20801721048783098,0.559037923655156,-0.0014867296819120615,0.020886160807822473,1.0934663805045108,0.18337467029664783,116.52764335291869,3.2771535131310254,0.22471315655866592,0.008875897235372328,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0934663805045108,116.52764335291869
8.5,6.15,37.822500000000005,35.3,0.7383528070103412,0.7474554053375395,0.025935050526499057,0.03998794059091815,-0.0040375933245880725,0.027233331316229077,0.0,0.002354566861351666,3.3190716695973475e-05,0.0003515549568104138,0.010860310980356272,0.026640609618965024,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.000999420245309948,0.20300115549730396,0.5271213973832858,-0.0013483312579812856,0.018681183714931045,1.0366892522204574,0.1706746756813809,104.7406550851246,2.8389403417798573,0.22471315655866592,0.010860310980356272,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0366892522204574,104.7406550851246
9.0,6.15,37.822500000000005,35.3,0.7032228950226426,0.7154843251900938,0.03020176999235964,0.046801535385794714,-0.0046265532096759435,0.03186189719221887,0.0,0.0025407652409270816,3.7205958085442694e-05,0.00038845481080418474,0.013006745405413841,0.031168436757190474,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.001104321229966647,0.19884224700321446,0.5009957936968694,-0.0012361644190402653,0.016882448909050125,0.9902963644306482,0.16047856639499009,95.5759146927199,2.5098754217867243,0.22471315655866592,0.013006745405413841,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9902963644306482,95.5759146927199
9.5,6.15,37.822500000000005,35.3,0.6741808591343329,0.6888680030428008,0.03466098149388105,0.05394125347831799,-0.005222852348421348,0.03670236209624098,0.0,0.002716345221651037,4.120858835372553e-05,0.0004239179360566469,0.01529672749538492,0.03590355103259708,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.001205137801181675,0.19535004182042776,0.479271235844437,-0.0011437377084492029,0.015390463086385425,0.9517916215508802,0.15215671389994428,88.2880345252587,2.2563181366414997,0.22471315655866592,0.01529672749538492,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9517916215508802,88.2880345252587
10.0,6.15,37.822500000000005,35.3,0.6498398658160898,0.6664121201551676,0.03928107175097687,0.061353656188859226,-0.005821767732858118,0.04171836970698529,0.0,0.0028815310205378866,4.517783948891161e-05,0.0004577609168229096,0.017712043322882346,0.04081038740351006,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.001301348534337909,0.19238495431712382,0.4609586349087114,-0.0010664773114058604,0.014135008240738238,0.9193989028338302,0.14526741741191795,82.38080965998734,2.056622226241754,0.22471315655866592,0.017712043322882346,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9193989028338302,82.38080965998734
10.5,6.15,37.822500000000005,35.3,0.6291932193153559,0.6472442991586005,0.044032882788036465,0.06898932608788802,-0.006419401791554252,0.04687662422172118,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004898672565361569,0.02023519780209946,0.04585637473596877,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013926222464293082,0.1898426490363252,0.4453374238666027,-0.0010010819738137252,0.013065308229486537,0.891824501500204,0.13949318459925664,77.51341896642222,1.8963743485660345,0.22471315655866592,0.02023519780209946,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.891824501500204,77.51341896642222
11.0,6.15,37.822500000000005,35.3,0.6114948570593199,0.6307142783436672,0.048889851628643295,0.0768031719217355,-0.0070125850037823295,0.052147005848056684,0.0,0.00318230224135123,5.295522206850772e-05,0.0005201733209492024,0.02284970857615435,0.051012048781857465,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014787780344314644,0.18764377947382363,0.43187176396261867,-0.0009451179764466771,0.01214385288367179,0.8681065965795778,0.13460088443837698,73.44533336533968,1.7656878185732974,0.22471315655866592,0.02284970857615435,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8681065965795778,73.44533336533968
11.5,6.15,37.822500000000005,35.3,0.5961816585458357,0.6163286102166747,0.05382801999037979,0.08475448819032753,-0.007598777710311786,0.05750253586679059,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005486565129754673,0.025540275932585395,0.05625101800214947,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.0015597516580730492,0.18572707010785985,0.42015589422991123,-0.0008967572460440879,0.011342403124947728,0.8475170635480062,0.13041607551619627,70.00273294349563,1.6576023288899437,0.22471315655866592,0.025540275932585395,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8475170635480062,70.00273294349563
12.0,6.15,37.822500000000005,35.3,0.5828216140449844,0.6037068428938908,0.058825957309633095,0.0928068507510583,-0.008175977360075576,0.06291924569347479,0.0,0.003446913644921104,6.0449805316560484e-05,0.0005753255259962125,0.02829286273177091,0.061549835478288004,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0016355678313882815,0.18404454733674785,0.40987756069877485,-0.0008546035507628156,0.010639338409131047,0.8294957612057168,0.12680602547457315,67.05735757632824,1.5671042006261864,0.22471315655866592,0.02829286273177091,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8294957612057168,67.05735757632824
12.5,6.15,37.822500000000005,35.3,0.5710784402000573,0.5925514432536466,0.06386462905605363,0.10092790831574601,-0.00874263430565317,0.06837598876506805,0.0,0.003566987135397008,6.407502675574536e-05,0.0006002124344859946,0.031094710925619506,0.06688781489304574,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0017063177375011896,0.18255818577839494,0.40079297803785713,-0.0008175744434421661,0.0100178538808367,0.8136055376861948,0.123668212608042,64.51279908186194,1.4905078290315057,0.22471315655866592,0.031094710925619506,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8136055376861948,64.51279908186194
13.0,6.15,37.822500000000005,35.3,0.5606869204756407,0.5826267293765857,0.06892723337813383,0.10908911288539806,-0.009297577340412587,0.073854222340082,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006233663559333162,0.03393431489567218,0.07224681707969641,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.0017721410103764131,0.18123750737684344,0.39270933227015736,-0.0007848193835453707,0.009464709113130304,0.7995007867186494,0.12092237432657066,62.29538648537811,1.4250543420166202,0.22471315655866592,0.03393431489567218,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7995007867186494,62.29538648537811
13.5,6.15,37.822500000000005,35.3,0.5514353978254221,0.5737438416952069,0.07399902231565018,0.11726541938059586,-0.009839949042538838,0.07933777766109698,0.0,0.003785280278504251,7.106499195376553e-05,0.0006448484266340208,0.03680136667378505,0.07761102518684423,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0018332114517214972,0.18005783466754274,0.38547232579505436,-0.0007556618738745795,0.008969343106484309,0.7869050652728307,0.11850490329947627,60.347985234643154,1.3686447447609444,0.22471315655866592,0.03680136667378505,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7869050652728307,60.347985234643154
14.0,6.15,37.822500000000005,35.3,0.5431531346374908,0.5657498433649314,0.0790671187300062,0.1254349752134378,-0.010369150370804943,0.08481263068116003,0.0,0.003884483610315629,7.442695081562207e-05,0.0006647278585198748,0.03968668404466365,0.08296672039486284,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.00188972582111694,0.1789990012254304,0.378957162484056,-0.0007295578664692951,0.008523237521914395,0.775594893810158,0.11636482986532709,58.625691200469326,1.3196585365595852,0.22471315655866592,0.03968668404466365,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.775594893810158,58.625691200469326
