scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.4817913214626879,-0.28785890545718074,-0.5133392618519548,-0.22686654475497137,55.31906400079987,15.978154135515316,0.19822611104446414,0.4794680220475112,0.36710093248627995,0.3666334417830276,-0.35118696558091256,0.36710093248627995,0,-0.45717700077079154,0.004940406161654198,43.876765825752784,0.007577239287582405
legacy_chi_condensate,theta_fixed,35.3,-0.3278818714262836,-0.289241569262937,-0.4255299565900673,-0.1004562742895822,37.90817841756923,3.1325521357625776,0.2629310879591927,0.45540042711009243,0.3346584020055278,0.405618120890285,-0.43586388962218087,0.3346584020055278,0,-0.47008992528708243,0.014191510231041593,46.263078121836664,0.06251747123202255
legacy_chi_condensate,theta_fixed,35.3,-0.5285181202535895,-0.38066431510791693,-0.6160826821750651,-0.21137372816162592,79.90104787976858,13.871508106968768,0.19422424026530197,0.38311087418294343,0.3563494115585053,0.23981679321048366,0.23687760215345505,0.3563494115585053,0,-0.5004650982528398,0.0020659476573302595,52.7256647960897,0.0013251355137506148
legacy_chi_condensate,theta_fixed,35.3,-0.2928518902799297,-0.24175194491133023,-0.3665295473305038,-0.09930923140692802,28.247849740732683,3.0633556280381793,0.2006440174321158,0.4007729825255063,0.3170605231396098,0.3167800971022736,-0.26237982346343913,0.3170605231396098,0,-0.3564870671649746,0.02535466723825004,26.721139308192146,0.19967974169357597
legacy_chi_condensate,theta_fixed,35.3,-0.40748256169075164,-0.29518558739420037,-0.47637895899862215,-0.16198659361411807,47.80469538957752,8.141943393185635,0.21534528547136267,0.4448524932247461,0.3388176355795372,0.35981931927469846,-0.35969036652655556,0.3388176355795372,0,-0.46596457547997616,0.01185372239783492,45.73737287135452,0.04359929206668168
legacy_chi_condensate,theta_fixed,35.3,-0.32237399614476153,-0.2536838048444497,-0.39332716070334406,-0.1165084155061141,32.4778183807445,4.214155694082947,0.22285252339245556,0.4522716775454344,0.3638464575950707,0.3490396435760052,-0.2150669919003545,0.3638464575950707,0,-0.3714564017847234,0.021966202207820806,28.966409743020275,0.14979797383244908
legacy_chi_condensate,theta_fixed,35.3,-0.3924757680491928,-0.23521431766785159,-0.4187623613267879,-0.1843938406719963,37.01531932161899,10.541265883273109,0.21430047911463618,0.5225814923531847,0.34192968060468915,0.44955556388551077,-0.760384042270887,0.34192968060468915,0,-0.43553057934272443,0.005307433298915238,40.03902802334976,0.0087331121452887
legacy_chi_condensate,theta_fixed,35.3,-0.3728511124110233,-0.25320657820026093,-0.4221062645913858,-0.15798045658476045,37.55032587986878,7.745428828336174,0.23200962411330733,0.5167061160974936,0.3461805568270954,0.4482997860457184,-0.6718331839690491,0.3461805568270954,0,-0.4528435904135086,0.011160055319918153,43.2181890765421,0.03865195213675582
legacy_chi_condensate,theta_fixed,35.3,-0.3980454197878543,-0.3478621027635433,-0.5139169189049999,-0.12384506133211326,55.38483363374698,4.756220302928986,0.2552789545769673,0.42720341024871483,0.3459494049524841,0.35775565347183996,-0.22982929068526567,0.3459494049524841,0,-0.5203133698430067,0.00822996592717394,56.772104768889534,0.021003934327986033
legacy_chi_condensate,theta_fixed,35.3,-0.34752992314711895,-0.23839849864623575,-0.39538879195584353,-0.1458718438737249,32.945502910416245,6.601084321395337,0.21308344460935916,0.4816117965977162,0.348876150617958,0.39451224127860174,-0.4953079535216331,0.348876150617958,0,-0.39124854605394627,0.014979752048573632,32.259148979452696,0.06961159498829453
