index,normalization,mb,mc,M2,s0,M2_vector,s0_vector,theta_deg,f_Bcstar_used_GeV,theta_sumrule_deg,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B_1,int_B_2,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
672,reference_f_Bcstar_0p384,4.204707476223689,1.2682041533835946,8.681888088328225,53.696981915314666,5.339300921543289,43.6113299211216,43.36040699739135,0.4988250398115888,43.339838243068364,0.015426136091858528,0.11536411845281719,0.2526390961888536,0.6943724017880998,0.008929529360837374,-0.011932640748846477,-0.011938131429901765,-0.06543508450091248,0.13811672723931903,51.561065923566446,243.12647063570623
673,projector_diagnostic,4.205132322447705,1.2750972600471724,7.9939921867361585,54.53470242510467,5.29311959000398,40.61635461677855,43.5680925527693,0.7498189029252262,43.27531650755214,0.01024255082467872,0.07618482460183139,0.257890947793234,0.7072675115834325,0.006095963364911118,-0.00810300515528725,-0.008106757618532235,-0.04276697334769688,0.09395847959735576,22.025084524453945,112.5153172174753
674,standard_vector_invariant,4.205132322447705,1.2750972600471724,7.9939921867361585,54.53470242510467,5.29311959000398,40.61635461677855,43.5680925527693,0.4329081454473492,43.27531650755214,0.01024255082467872,0.07618482460183139,0.257890947793234,0.7072675115834325,0.006095963364911118,-0.00810300515528725,-0.008106757618532235,-0.07407457072415503,0.16274086046454395,66.07525357336182,337.54595165242597
675,reference_f_Bcstar_0p384,4.205132322447705,1.2750972600471724,7.9939921867361585,54.53470242510467,5.29311959000398,40.61635461677855,43.5680925527693,0.3808185003028093,43.27531650755214,0.01024255082467872,0.07618482460183139,0.257890947793234,0.7072675115834325,0.006095963364911118,-0.00810300515528725,-0.008106757618532235,-0.08420674156193536,0.1850011069215164,85.38749570507285,436.2026922073876
676,projector_diagnostic,4.193206825988041,1.2878381920364554,7.884035152610134,53.47203147628781,6.584845780255407,43.22475023289793,43.4005809078766,0.7432356262844378,43.05601155782278,0.009191711306187768,0.06789862599177315,0.25418838634919716,0.6947784595805143,0.005638663250562471,-0.007452823564130729,-0.007456324706672282,-0.04352538788432791,0.0958365254748619,22.813181304689515,117.05819092622234
677,standard_vector_invariant,4.193206825988041,1.2878381920364554,7.884035152610134,53.47203147628781,6.584845780255407,43.22475023289793,43.4005809078766,0.4291072889066403,43.05601155782278,0.009191711306187768,0.06789862599177315,0.25418838634919716,0.6947784595805143,0.005638663250562471,-0.007452823564130729,-0.007456324706672282,-0.07538818323479876,0.16599373134332987,68.43954391406851,351.1745727786671
678,reference_f_Bcstar_0p384,4.193206825988041,1.2878381920364554,7.884035152610134,53.47203147628781,6.584845780255407,43.22475023289793,43.4005809078766,0.40555201377336325,43.05601155782278,0.009191711306187768,0.06789862599177315,0.25418838634919716,0.6947784595805143,0.005638663250562471,-0.007452823564130729,-0.007456324706672282,-0.07976688026399406,0.17563498050348436,76.62063827225343,393.15311547183313
679,projector_diagnostic,4.201902915017309,1.2580986842787918,7.445368686952596,53.585508305831894,6.1116119495585,40.744362368757585,43.42108034820212,0.7211527520427892,43.18819303739093,0.006761810487672685,0.05193837302178214,0.25838821000805756,0.7204749454062732,0.004438928312419648,-0.005881516467345676,-0.005884242535194237,-0.048146746409508855,0.10343788327728774,27.914794847111224,136.36375043208068
680,standard_vector_invariant,4.201902915017309,1.2580986842787918,7.445368686952596,53.585508305831894,6.1116119495585,40.744362368757585,43.42108034820212,0.4163577355187438,43.18819303739093,0.006761810487672685,0.05193837302178214,0.25838821000805756,0.7204749454062732,0.004438928312419648,-0.005881516467345676,-0.005884242535194237,-0.08339261100040375,0.1791596692636415,83.74438454133366,409.091251296242
681,reference_f_Bcstar_0p384,4.201902915017309,1.2580986842787918,7.445368686952596,53.585508305831894,6.1116119495585,40.744362368757585,43.42108034820212,0.33430877401155895,43.18819303739093,0.006761810487672685,0.05193837302178214,0.25838821000805756,0.7204749454062732,0.004438928312419648,-0.005881516467345676,-0.005884242535194237,-0.10385954953704887,0.22313059060878163,129.8952951423708,634.5384125554037
682,projector_diagnostic,4.185269583366141,1.2790778254796442,8.219672723694122,53.29035357607122,7.28549091557307,40.62245734011962,43.509265139947956,0.6742210036259771,43.1675229962773,0.011778689826915423,0.08706418212777554,0.25578192256768273,0.6991623664381217,0.007026328603845248,-0.009330004259336885,-0.009334379160240457,-0.047835432831998974,0.10508153159752831,27.554971598462398,140.73187571184548
683,standard_vector_invariant,4.185269583366141,1.2790778254796442,8.219672723694122,53.29035357607122,7.28549091557307,40.62245734011962,43.509265139947956,0.3892616779367575,43.1675229962773,0.011778689826915423,0.08706418212777554,0.25578192256768273,0.6991623664381217,0.007026328603845248,-0.009330004259336885,-0.009334379160240457,-0.0828534000670706,0.18200655166407345,82.66491479538718,422.19562713553654
684,reference_f_Bcstar_0p384,4.185269583366141,1.2790778254796442,8.219672723694122,53.29035357607122,7.28549091557307,40.62245734011962,43.509265139947956,0.4194533908530292,43.1675229962773,0.011778689826915423,0.08706418212777554,0.25578192256768273,0.6991623664381217,0.007026328603845248,-0.009330004259336885,-0.009334379160240457,-0.0768897194209926,0.16890595532475888,71.19296885053231,363.6048038746477
685,projector_diagnostic,4.164493658013735,1.2575820516488108,8.999854842143769,53.29890233066194,7.734335466546046,43.440204754392354,43.204903661749505,0.7536527567752451,43.48228866802382,0.020123630350871016,0.14840793047329384,0.2630551104275328,0.7178138517016441,0.011120167885502743,-0.014940997573298085,-0.014947974068866212,-0.04501035169792232,0.09273642851572025,24.396378609836475,109.60753738017344
686,standard_vector_invariant,4.164493658013735,1.2575820516488108,8.999854842143769,53.29890233066194,7.734335466546046,43.440204754392354,43.204903661749505,0.4351216219996913,43.48228866802382,0.020123630350871016,0.14840793047329384,0.2630551104275328,0.7178138517016441,0.011120167885502743,-0.014940997573298085,-0.014947974068866212,-0.07796021600734555,0.16062420590170676,73.18913582950944,328.82261214052045
687,reference_f_Bcstar_0p384,4.164493658013735,1.2575820516488108,8.999854842143769,53.29890233066194,7.734335466546046,43.440204754392354,43.204903661749505,0.3948347400858554,43.48228866802382,0.020123630350871016,0.14840793047329384,0.2630551104275328,0.7178138517016441,0.011120167885502743,-0.014940997573298085,-0.014947974068866212,-0.085914870695487,0.17701346388406822,88.88679219953717,399.3487129555491
688,projector_diagnostic,4.1809612325473875,1.2685838853816975,8.837895139321116,54.006334906120884,7.604555147272212,42.593174302554274,43.38437241938059,0.7215053808614876,43.440420149901826,0.018108744152035006,0.13276260532398038,0.26136160013202475,0.7111691866213257,0.00996785607674841,-0.013358617999091492,-0.013364830267863042,-0.04507805656860622,0.09555070742607186,24.46982820025307,116.36101513009184
689,standard_vector_invariant,4.1809612325473875,1.2685838853816975,8.837895139321116,54.006334906120884,7.604555147272212,42.593174302554274,43.38437241938059,0.4165613258621433,43.440420149901826,0.018108744152035006,0.13276260532398038,0.26136160013202475,0.7111691866213257,0.00996785607674841,-0.013358617999091492,-0.013364830267863042,-0.07807748428328996,0.16549867996110532,73.40948460075924,349.0830453902757
690,reference_f_Bcstar_0p384,4.1809612325473875,1.2685838853816975,8.837895139321116,54.006334906120884,7.604555147272212,42.593174302554274,43.38437241938059,0.34883827884619983,43.440420149901826,0.018108744152035006,0.13276260532398038,0.26136160013202475,0.7111691866213257,0.00996785607674841,-0.013358617999091492,-0.013364830267863042,-0.09323535387401546,0.19762839611827068,104.67953838817431,497.78107351286604
691,projector_diagnostic,4.1744076942386386,1.2628238386603563,7.862971771312578,53.176816920583015,5.853593454173119,41.85414824133044,43.58168184377171,0.7809412803421032,43.227783778863085,0.009642206157044315,0.07234112938214371,0.262361690721876,0.7227218049587514,0.005962874283825699,-0.00792314938554106,-0.007926871073896282,-0.0430486254934033,0.09441209537610894,22.316142733967215,113.60434987653403
692,standard_vector_invariant,4.1744076942386386,1.2628238386603563,7.862971771312578,53.176816920583015,5.853593454173119,41.85414824133044,43.58168184377171,0.4508766584268043,43.227783778863085,0.009642206157044315,0.07234112938214371,0.262361690721876,0.7227218049587514,0.005962874283825699,-0.00792314938554106,-0.007926871073896282,-0.07456240655057934,0.1635265460404593,66.94842820190165,340.8130496296019
693,reference_f_Bcstar_0p384,4.1744076942386386,1.2628238386603563,7.862971771312578,53.176816920583015,5.853593454173119,41.85414824133044,43.58168184377171,0.32056435287464013,43.227783778863085,0.009642206157044315,0.07234112938214371,0.262361690721876,0.7227218049587514,0.005962874283825699,-0.00792314938554106,-0.007926871073896282,-0.10487269844046854,0.23000156437117084,132.44191065852104,674.219435506026
694,projector_diagnostic,4.171923351487847,1.2671324799509531,8.016883908498416,53.26368187442676,6.407813303657409,42.82627001962843,43.37035610889212,0.7726711416454799,43.23820950515042,0.010773593012865807,0.08013044500754768,0.262352741584197,0.7194707906444046,0.006509074293627752,-0.008654851095910618,-0.008658923433210059,-0.043834224537691216,0.09421519237871612,23.13807410548626,113.13098444964493
695,standard_vector_invariant,4.171923351487847,1.2671324799509531,8.016883908498416,53.26368187442676,6.407813303657409,42.82627001962843,43.37035610889212,0.4461018916240733,43.23820950515042,0.010773593012865807,0.08013044500754768,0.262352741584197,0.7194707906444046,0.006509074293627752,-0.008654851095910618,-0.008658923433210059,-0.07592310400966357,0.16318550004481241,69.41422231645879,339.3929533489349
696,reference_f_Bcstar_0p384,4.171923351487847,1.2671324799509531,8.016883908498416,53.26368187442676,6.407813303657409,42.82627001962843,43.37035610889212,0.44739959807039237,43.23820950515042,0.010773593012865807,0.08013044500754768,0.262352741584197,0.7194707906444046,0.006509074293627752,-0.008654851095910618,-0.008658923433210059,-0.07570288498862997,0.1627121717801754,69.01212698930283,337.42695393185426
697,projector_diagnostic,4.165588481765233,1.2741086251132394,8.072394378474355,53.493415806939836,7.604076168749479,43.6363041882898,43.338759458780174,0.751415694134511,43.23450885999848,0.011381579891938162,0.08352054213434543,0.26444641798550383,0.7203142784971863,0.0067114407454351025,-0.008921312837213025,-0.008925533200311059,-0.04454392083277688,0.09614917915833147,23.893371477141606,117.82320976431173
698,standard_vector_invariant,4.165588481765233,1.2741086251132394,8.072394378474355,53.493415806939836,7.604076168749479,43.6363041882898,43.338759458780174,0.4338300532818694,43.23450885999848,0.011381579891938162,0.08352054213434543,0.26444641798550383,0.7203142784971863,0.0067114407454351025,-0.008921312837213025,-0.008925533200311059,-0.07715233405069534,0.16653526340827265,71.68011443142481,353.469629292935
699,reference_f_Bcstar_0p384,4.165588481765233,1.2741086251132394,8.072394378474355,53.493415806939836,7.604076168749479,43.6363041882898,43.338759458780174,0.41753372251391063,43.23450885999848,0.011381579891938162,0.08352054213434543,0.26444641798550383,0.7203142784971863,0.0067114407454351025,-0.008921312837213025,-0.008925533200311059,-0.08016358772295001,0.17303513058233058,77.3846536959988,381.59990496464894
700,projector_diagnostic,4.1830415285361,1.287412523284859,7.888881044623666,53.15624368678621,5.552897792916155,41.89906184061048,43.05321667350296,0.7733061165667338,43.03697901028424,0.009328441716779688,0.0687325007826017,0.25561881218979465,0.6977917713745788,0.0057300581944632785,-0.007571878833454414,-0.00757545600286904,-0.04362541482677787,0.09278028154874222,22.918157042854965,109.7112239142935
701,standard_vector_invariant,4.1830415285361,1.287412523284859,7.888881044623666,53.15624368678621,5.552897792916155,41.89906184061048,43.05321667350296,0.4464684945657878,43.03697901028424,0.009328441716779688,0.0687325007826017,0.25561881218979465,0.6977917713745788,0.0057300581944632785,-0.007571878833454414,-0.00757545600286904,-0.07556143498124787,0.1607001615829668,68.75447112856487,329.1336717428806
702,reference_f_Bcstar_0p384,4.1830415285361,1.287412523284859,7.888881044623666,53.15624368678621,5.552897792916155,41.89906184061048,43.05321667350296,0.3429755795823192,43.03697901028424,0.009328441716779688,0.0687325007826017,0.25561881218979465,0.6977917713745788,0.0057300581944632785,-0.007571878833454414,-0.00757545600286904,-0.09836210544316991,0.20919145119836596,116.50811727525131,557.7345559817994
703,projector_diagnostic,4.185602127661011,1.273200180816157,7.365678052944214,53.00833605248457,5.3876420266739,41.46103893452552,43.2763556815091,0.7829946182782983,43.021568736382704,0.006341638463270512,0.047881853823290646,0.2586361315755738,0.7150584028107955,0.004179481165425249,-0.005511505622411224,-0.005514102627531774,-0.04431853353838962,0.09589363524091003,23.652187592303,117.19774435299946
704,standard_vector_invariant,4.185602127661011,1.273200180816157,7.365678052944214,53.00833605248457,5.3876420266739,41.46103893452552,43.2763556815091,0.4520621536370038,43.021568736382704,0.006341638463270512,0.047881853823290646,0.2586361315755738,0.7150584028107955,0.004179481165425249,-0.005511505622411224,-0.005514102627531774,-0.0767619518054361,0.16609264835973353,70.95656277690898,351.59323305899824
705,reference_f_Bcstar_0p384,4.185602127661011,1.273200180816157,7.365678052944214,53.00833605248457,5.3876420266739,41.46103893452552,43.2763556815091,0.40696573162150695,43.021568736382704,0.006341638463270512,0.047881853823290646,0.2586361315755738,0.7150584028107955,0.004179481165425249,-0.005511505622411224,-0.005514102627531774,-0.08526804729303032,0.18449759890497558,87.55343441303931,433.8315423688627
706,projector_diagnostic,4.1711200314386545,1.257969955503435,8.876376042584996,53.894097240593204,6.558271367660751,41.93748379865202,43.36156505114688,0.7552227809996526,43.52737847647349,0.019048504053395268,0.14029467779397575,0.2650848906472574,0.72293802904079,0.010448026866423082,-0.014041433087511407,-0.01404796550859919,-0.04409600235123539,0.09230446801549871,23.41526029074568,108.58882532109939
