M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo
13.914202562772239,6.172013184914224,38.093746754755024,35.3,0.29259310783788106,0.42842648146546913,0.19476903432981238,0.23331841138013412,0.0003390357555226331,0.5187321143159351,-0.008773274897747152,57.10745941239442,0.01633541016161947,0.21874343555039716,0.0407752223660468,0.0680194721165637,2.6742790132268905,-0.030035402346250656,-0.008773274897747152,0.01633541016161947,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.719192930774463,6.233256526800855,38.85348692890546,35.3,0.4520072859114584,0.596238563776282,0.21246577821178894,0.3833286588580511,0.00044412670644196307,0.747808560994062,0.024359136992856134,118.79071856852089,0.1260449469136693,0.18261770154342363,0.0358303020624747,0.06800528569996642,3.3788348915222457,-0.04065427114253746,0.024359136992856134,0.1260449469136693,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.829481778599474,6.0651629137761995,36.7862011706462,35.3,0.34283038659255577,0.5685752764796026,0.22519359488169904,0.3428658635507779,0.0005158180471256923,0.6621428086880767,-0.048758793029799685,93.06406539240001,0.5046433795313252,0.18231660937257751,0.02603805097227328,0.0680071029431768,2.8790051420762945,-0.03371014479811576,-0.048758793029799685,0.5046433795313252,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.837206059756543,6.0864133340166875,37.04442727249613,35.3,0.3526615689468356,0.2982691990138432,0.12299308435301388,0.1750459059646341,0.0002302086961952443,0.4472168817212759,0.11546323222524832,42.52760885579421,2.8347972855003345,0.30937634521602825,0.03547675877680365,0.06801980286623402,3.0584972446895025,-0.03248874923774605,0.11546323222524832,2.8347972855003345,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.270247908548333,6.123224080680399,37.49387314222432,35.3,0.44366425099183115,0.6501643547924254,0.24255567141828313,0.4069536526640812,0.0006550307100611416,0.7869983397783392,-0.013611356909992989,131.1370727925345,0.03922660270156525,0.1901316058212805,0.014009409690693416,0.06807561354671166,3.068105388684092,-0.03601046925639159,-0.013611356909992989,0.03922660270156525,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.143755249841716,6.215627823635663,38.63402924195381,35.3,0.24320314758607658,0.31603568520031206,0.14288404592898754,0.17288951895069313,0.00026212032063137704,0.39846539560539607,0.015863600500544445,33.692278924608146,0.05340140618387598,0.3076575716783052,0.023679148183611984,0.06799961094799252,2.8558635418461598,-0.026535930908958304,0.015863600500544445,0.05340140618387598,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.87427942046099,6.225305330445319,38.7544264572709,35.3,0.5039975331714651,0.6828667559496776,0.2218113436088653,0.4604396642866225,0.0006157480541897986,0.8485520457602365,0.016731570765353643,152.55711239318782,0.05931286731310104,0.19276881377262428,0.015959750717091565,0.06811235778494475,3.5708534180428755,-0.04500825850506519,0.016731570765353643,0.05931286731310104,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.300160195167509,6.13720752352349,37.66531618679333,35.3,0.34981229942159414,0.6885156795032018,0.26435712588854,0.42343883004606137,0.0007197235686003942,0.764065231726041,-0.11236906787817585,123.66669182987958,2.6747637220374942,0.181082920811952,0.009821891402943423,0.0680681954467075,3.0869503887085874,-0.03190065420301999,-0.11236906787817585,2.6747637220374942,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.924431607484921,6.215646581461034,38.63426242562824,35.3,0.47170328725331306,0.5106315452561756,0.18317855370960046,0.3269982653296854,0.00045472621688963816,0.6893229397503731,0.0899024524147965,100.77815999003252,1.7142100600211605,0.24518075662220223,0.016913064868827852,0.0680604199437768,3.397479911154634,-0.03861828569433241,0.0899024524147965,1.7142100600211605,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.334349853483719,6.1993234622064515,38.431611389063384,35.3,0.4680846150146079,0.5071274662926136,0.19044641543639762,0.3162264980455109,0.0004545528107050584,0.6843720518463203,0.08897397672014584,99.58725902193964,1.683236933422275,0.266541181325085,0.021954945295472376,0.0680189616514786,3.189438041223124,-0.0407944741889758,0.08897397672014584,1.683236933422275,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
