sample,sector,state,mQ,ms,ss,chi,f3gamma,omegaV,omegaA,theta_deg,M2_twopoint,s0_twopoint,M2_transition,s0_transition,f_initial_GeV,f_vector_GeV,tensor_delta,g,width_keV
380,B,Bs1_lower,4.155561844887575,0.11215587576131673,-0.011651532978930962,-3.1888894799383163,-0.0007442121842737144,3.8873410209231682,-0.7868850466259163,37.32267401263907,9.613779875871991,40.728068017905045,5.803655815383353,36.3504806629924,0.5186935559464365,0.30859249440972386,-0.028133499822777398,-0.7741932922555991,5.843923069476767
380,B,Bs1_5830,4.155561844887575,0.11215587576131673,-0.011651532978930962,-3.1888894799383163,-0.0007442121842737144,3.8873410209231682,-0.7868850466259163,37.32267401263907,8.739601574762705,43.143966889132294,6.255200133758383,40.65010767082471,0.09426889833744674,0.30859249440972386,0.007405433702688301,-0.5176073398415011,2.612536876570051
381,D,Ds1_2460,1.2584550374409238,0.10365522084215488,-0.009338068795984856,-2.799995486140087,-0.004285637327344873,4.062876152756382,-2.385498100207311,40.78299089128549,2.291534586234828,7.982288450056798,5.466684918576296,6.967061765533611,0.4075260997038543,0.24145618424467943,-0.06979117345957482,0.10194679281208083,0.3328763842614407
381,D,Ds1_2536,1.2584550374409238,0.10365522084215488,-0.009338068795984856,-2.799995486140087,-0.004285637327344873,4.062876152756382,-2.385498100207311,40.78299089128549,2.686405771681934,9.831884844370585,4.784761515293186,6.945274884006579,0.1836819120132068,0.24145618424467943,-0.15686264111376344,0.043618648004314274,0.10250799935893053
381,B,Bs1_lower,4.192845898906693,0.11222791199782285,-0.009964509190706261,-2.4235913647676144,-0.0037814960270278566,1.1287175659120392,-0.6975134878660216,34.15047191945555,8.955661071349711,41.57045953023039,6.775257719099267,39.219551884046254,0.5059621564767912,0.30129989786345407,0.038289419151910815,-0.15945921731453785,0.1789534413408099
381,B,Bs1_5830,4.192845898906693,0.11222791199782285,-0.009964509190706261,-2.4235913647676144,-0.0037814960270278566,1.1287175659120392,-0.6975134878660216,34.15047191945555,7.692205443457166,42.05269788606725,6.066560749454436,38.427301933157004,0.09947061419767324,0.30129989786345407,0.02289689855496917,-0.2565442071527831,0.6347080956838815
382,D,Ds1_2460,1.248997567878173,0.08789658971344372,-0.00990810707859761,-3.2363541455581433,-0.005826843762936673,5.1921447258481015,-2.0472907459438634,40.08783796612004,2.577614652399865,8.113550068314792,5.798189225290755,6.913967705936269,0.4255482369965684,0.25832889359561195,0.09362138585745744,0.20812300639297615,1.3827293476964448
382,D,Ds1_2536,1.248997567878173,0.08789658971344372,-0.00990810707859761,-3.2363541455581433,-0.005826843762936673,5.1921447258481015,-2.0472907459438634,40.08783796612004,2.897276852205607,9.96347568328938,4.054003569627584,7.59808886761955,0.18867731772709143,0.25832889359561195,0.11261886897406394,0.036576867999389535,0.071984035226122
382,B,Bs1_lower,4.1722901106809385,0.08661214251717073,-0.011195026486344673,-3.239464393506497,-0.004011582040879201,4.979106255551214,-3.4140751610865254,35.54156718685727,9.19453654072639,40.26885127560786,5.756856297825718,37.266518344719685,0.4981948612519537,0.3001794732205918,-0.019640036086226373,-0.5739985410077276,1.7788288208285679
382,B,Bs1_5830,4.1722901106809385,0.08661214251717073,-0.011195026486344673,-3.239464393506497,-0.004011582040879201,4.979106255551214,-3.4140751610865254,35.54156718685727,8.74605192288873,42.817958003397216,6.100525306584019,41.76602946540901,0.09635231390962344,0.3001794732205918,-0.055252465438739434,-0.5391871601907277,2.860236706561208
383,D,Ds1_2460,1.3152282511668698,0.10528072555991506,-0.010464145894620703,-3.289281956586037,-0.0005992609613139475,4.836371148312435,-1.313902429916992,39.78741959344402,2.0085541543728214,8.199741922674997,5.267207816566387,6.537391860065865,0.3803638381705755,0.23666241158370918,-0.1434774042864582,-0.19350718436608455,1.1930671407340494
383,D,Ds1_2536,1.3152282511668698,0.10528072555991506,-0.010464145894620703,-3.289281956586037,-0.0005992609613139475,4.836371148312435,-1.313902429916992,39.78741959344402,2.5677053311470246,8.577239033972425,4.171369324138286,7.389314111061795,0.1410578377076341,0.23666241158370918,-0.0594724003454074,-0.10663766685881818,0.6114928517934886
383,B,Bs1_lower,4.216652313640403,0.08196489657801329,-0.012030635085576447,-2.853427418992059,-0.0032212941026664253,1.2288435230051378,-1.9276073584390208,36.50785142636087,10.41923639482569,40.50631898017441,5.349580531257794,38.67031403031302,0.49061928085723666,0.28844444677722203,-0.004655198961145359,-1.0901762107297628,9.08220770807266
383,B,Bs1_5830,4.216652313640403,0.08196489657801329,-0.012030635085576447,-2.853427418992059,-0.0032212941026664253,1.2288435230051378,-1.9276073584390208,36.50785142636087,8.742714404789924,42.22216205099936,6.092325573202393,41.83558056166061,0.08659760465203555,0.28844444677722203,0.1285032579716556,-0.48718080314543566,2.3545539855486006
384,D,Ds1_2460,1.2514438113328128,0.07551930068511852,-0.010779812050432705,-4.133355235982711,-0.003619364595201051,4.41770862385737,-1.3935583959697628,35.01898546456404,2.969920981179113,8.210492519403248,5.951940154517256,6.813578062418529,0.4363367017234068,0.24740079599337117,-0.07273886651784703,-0.12745088605781074,0.5126297446597573
384,D,Ds1_2536,1.2514438113328128,0.07551930068511852,-0.010779812050432705,-4.133355235982711,-0.003619364595201051,4.41770862385737,-1.3935583959697628,35.01898546456404,2.3375182647359085,9.956349563455797,5.4072021586707875,6.865221098304839,0.17194943276021202,0.24740079599337117,0.006133094565168806,-0.07226408212420814,0.2805953898271659
384,B,Bs1_lower,4.185035918228729,0.08744937751886254,-0.010290738275931357,-3.54475826916704,-0.007639192372937551,6.222265696909097,-2.472143992042436,35.0768353834589,10.004529960247517,41.28608882117562,5.20770801152179,39.04039871658016,0.5085425991222492,0.29085267976076307,-0.012981192790257078,-0.24221554103638912,0.3513417813695298
384,B,Bs1_5830,4.185035918228729,0.08744937751886254,-0.010290738275931357,-3.54475826916704,-0.007639192372937551,6.222265696909097,-2.472143992042436,35.0768353834589,7.20984250706733,43.91153641097628,6.977582176213426,39.49429392802473,0.09941621177244492,0.29085267976076307,-0.06167237533412295,-0.014002970889393852,0.0019369433733060577
385,D,Ds1_2460,1.2951564737085488,0.07471354232515663,-0.00983955137650706,-3.1709392405058017,-0.0060862590828528644,1.1554470448530365,-3.5771987229704236,40.29348411220584,2.7915472969826536,7.732842674187548,5.196811864341045,7.084315848214112,0.3925064897972754,0.24080294452165316,-0.058169054926745775,-0.12223314339887259,0.47579831265355615
385,D,Ds1_2536,1.2951564737085488,0.07471354232515663,-0.00983955137650706,-3.1709392405058017,-0.0060862590828528644,1.1554470448530365,-3.5771987229704236,40.29348411220584,2.6038137969908295,9.263541232177886,5.7531089912846785,7.126499793779546,0.16443237161688806,0.24080294452165316,0.07099515970689078,-0.02291441272239376,0.02817387572868721
385,B,Bs1_lower,4.118293073371285,0.08011134196761972,-0.006260577975178833,-2.6261127434431395,-0.002581500066795973,2.7613228642943364,-3.2978553777881356,34.73157953129623,8.92238569714996,41.69738875714485,5.701170646972189,36.61418301309095,0.5290269072073001,0.3046527326570924,0.11542534627400217,0.026673848553159792,0.0017472206935851295
385,B,Bs1_5830,4.118293073371285,0.08011134196761972,-0.006260577975178833,-2.6261127434431395,-0.002581500066795973,2.7613228642943364,-3.2978553777881356,34.73157953129623,8.204974481740342,43.823657291757726,5.546136867985284,38.79870943952563,0.10869296931379367,0.3046527326570924,-0.00048387090834450846,0.020397994647354947,0.004071065674225283
386,D,Ds1_2460,1.2637936438806323,0.10110445116281315,-0.011123033721416093,-2.9256582897453307,-0.006246044899784648,5.713570545952931,-1.616396595308641,39.152770166747786,2.622485700215373,8.485965420639351,5.400146652852954,6.96682185285274,0.42043263786769514,0.24901039557576826,0.24422345137305318,0.3085198978511292,3.0082336121436555
386,D,Ds1_2536,1.2637936438806323,0.10110445116281315,-0.011123033721416093,-2.9256582897453307,-0.006246044899784648,5.713570545952931,-1.616396595308641,39.152770166747786,2.173123329176808,9.037636098453099,4.8031026414973175,6.914863098099473,0.16739807678614926,0.24901039557576826,-0.11589756094657967,0.13477616388261235,0.9725405966926016
386,B,Bs1_lower,4.240601358236992,0.09443706974609879,-0.010498547650306354,-2.8247395683868803,-0.0018011845201272706,7.048183602026971,-1.9263927550778608,34.48793131571131,9.034562011590138,41.27606970187783,5.96626471144079,39.5587996020922,0.4714199691824928,0.2865876768056947,0.05494372516826488,-0.41015662288850435,0.6142114812371724
386,B,Bs1_5830,4.240601358236992,0.09443706974609879,-0.010498547650306354,-2.8247395683868803,-0.0018011845201272706,7.048183602026971,-1.9263927550778608,34.48793131571131,8.313992056734696,42.023468275518695,6.213644266176522,41.940404425912725,0.09163873603347934,0.2865876768056947,-0.014621582342830182,-0.39493846902951657,1.5026390202506656
387,D,Ds1_2460,1.2512767083096759,0.08312974521596683,-0.01248320365256024,-3.487428140683312,-0.005831309585687819,5.522076255703603,-2.294278700432113,36.94139262246882,2.9675093775720076,8.132700459805518,5.586377268304192,6.57033885922169,0.4241246828143069,0.25443211793792897,0.07515503251993358,0.11914317695631649,0.4513388815623512
387,D,Ds1_2536,1.2512767083096759,0.08312974521596683,-0.01248320365256024,-3.487428140683312,-0.005831309585687819,5.522076255703603,-2.294278700432113,36.94139262246882,2.4004593772329788,9.624883997001444,5.79215191383237,7.091285184116458,0.17127628196860362,0.25443211793792897,-0.2566260823418763,0.08558553706941197,0.39396258506336734
387,B,Bs1_lower,4.147760182975068,0.09942988658160204,-0.009371470923572362,-3.656216094409765,-0.0018117512248028275,4.6486693581017136,-2.90577631057287,35.20384770261326,9.201902751915679,40.18757484050712,5.968105061070484,36.30301394491995,0.4984191812660571,0.29905851502119407,0.06511033188623795,-0.5940765307514411,1.4687169630631565
387,B,Bs1_5830,4.147760182975068,0.09942988658160204,-0.009371470923572362,-3.656216094409765,-0.0018117512248028275,4.6486693581017136,-2.90577631057287,35.20384770261326,8.915183182848274,42.47917744019959,6.116945283336115,39.54908794413941,0.09963541801638237,0.29905851502119407,-0.03943786888695554,-0.5807784093513496,3.2973691648200636
388,D,Ds1_2460,1.265191982120636,0.10631466800079037,-0.00872757069872468,-3.335351333844065,-0.0031623073709568586,3.4858643618597838,-2.2729963309710683,36.12759753402518,2.9231060217898825,7.663342690170599,4.771056262558173,6.832597175307082,0.38955807215900357,0.24347132708295788,0.04541036755399722,-0.029542197252588928,0.02759436112637003
388,D,Ds1_2536,1.265191982120636,0.10631466800079037,-0.00872757069872468,-3.335351333844065,-0.0031623073709568586,3.4858643618597838,-2.2729963309710683,36.12759753402518,2.8689016889909427,8.747087776880011,5.232428521268199,7.7069053270950745,0.15237004736491253,0.24347132708295788,0.16615647423775062,-0.008484837768111937,0.003855460944498514
388,B,Bs1_lower,4.197553404983701,0.0982637887495182,-0.012228565630761712,-3.1691422015096284,-0.002207418958418141,3.6149688601591996,-4.296848463307393,37.61776326809952,8.707852360013552,40.456339484088005,6.18968366656799,39.984595016542116,0.49924868342847845,0.2969580683161143,0.07233479743569754,-0.7551249897371025,4.673429553232155
388,B,Bs1_5830,4.197553404983701,0.0982637887495182,-0.012228565630761712,-3.1691422015096284,-0.002207418958418141,3.6149688601591996,-4.296848463307393,37.61776326809952,8.089336221333232,42.61269815752866,5.064047173581759,39.22159417875291,0.08789524445759869,0.2969580683161143,-0.0549458917458635,-1.1706582803115624,13.39687768177492
389,D,Ds1_2460,1.2531890239835308,0.08749932400693768,-0.011625624570260866,-3.577025338404923,-0.002232622312161279,3.201481529453748,-3.134197907779863,36.20443542113765,2.3190059289211864,8.333251135530183,4.375738262059888,6.327610860403758,0.429558778385629,0.26254020946542,-0.40979452466412913,-0.14967765009158418,0.7117777199607328
389,D,Ds1_2536,1.2531890239835308,0.08749932400693768,-0.011625624570260866,-3.577025338404923,-0.002232622312161279,3.201481529453748,-3.134197907779863,36.20443542113765,2.99297706035982,9.479970287137585,5.367329859597259,7.322095457468053,0.16804915821126404,0.26254020946542,0.11653474613943236,-0.07086769063966246,0.2702965247264483
389,B,Bs1_lower,4.203450444591009,0.08174190364724022,-0.011408840541220266,-3.5058394351904196,-0.003607729785906423,3.9865104786629413,-1.7798654911805445,33.13674557879985,9.162696114102193,40.69791704270223,5.4381067771542,38.85998120063369,0.4935628120174181,0.29285314508214166,0.027550431780699006,-0.9425651715266061,5.403546687827846
389,B,Bs1_5830,4.203450444591009,0.08174190364724022,-0.011408840541220266,-3.5058394351904196,-0.003607729785906423,3.9865104786629413,-1.7798654911805445,33.13674557879985,7.549334845691345,42.15952400122792,5.94728524229314,41.47168677232676,0.10236473452992477,0.29285314508214166,-0.018429316194145416,-0.8752255479994051,7.535568459856005
390,D,Ds1_2460,1.262270960923589,0.09483154902412337,-0.012071034779083006,-3.5974644816866066,-0.0005111658628201779,1.8748126958243707,-2.5883607023043593,41.33296912461673,2.103336582948301,8.16821739142055,5.132566797795115,7.006673336492725,0.40516265015644154,0.25186458622577707,-0.07940424457054432,-0.3141919560529625,3.1275060128215024
390,D,Ds1_2536,1.262270960923589,0.09483154902412337,-0.012071034779083006,-3.5974644816866066,-0.0005111658628201779,1.8748126958243707,-2.5883607023043593,41.33296912461673,2.647963427100849,9.706492332629908,4.366586768388981,7.519888054158519,0.1856039469673153,0.25186458622577707,0.07837823221412939,-0.05231498462674942,0.1468214428079533
390,B,Bs1_lower,4.207078270096944,0.10224354849782949,-0.012554986517621936,-3.2217583582295948,-0.0002423431848057745,3.5116826118840874,-2.675523004196666,38.43925052981667,10.075288973909009,40.59482947707709,6.498259566971268,37.09018617229265,0.4813922881112121,0.2995988449986128,0.006088165547794375,-0.7727215415831508,3.235004750727668
390,B,Bs1_5830,4.207078270096944,0.10224354849782949,-0.012554986517621936,-3.2217583582295948,-0.0002423431848057745,3.5116826118840874,-2.675523004196666,38.43925052981667,7.746334368024696,43.654873894518296,5.189153372263716,38.773397437819355,0.08854134685160732,0.2995988449986128,-0.07281933817260884,-1.1818822696729525,13.6018654636035
391,D,Ds1_2460,1.2689821915972672,0.11032046762985856,-0.011837940603874492,-3.085914338445964,-0.003916499951716081,5.211734378969218,-1.853254654578199,40.81577003618766,2.462347656690343,7.748820355027417,4.75881551413028,6.351578550057276,0.3797254322904019,0.24620289913978438,-0.1255830154071348,0.023444614758403204,0.017269902283466025
391,D,Ds1_2536,1.2689821915972672,0.11032046762985856,-0.011837940603874492,-3.085914338445964,-0.003916499951716081,5.211734378969218,-1.853254654578199,40.81577003618766,2.519888700394005,8.805096652360328,4.62317002507328,7.45835689130305,0.16335102325692447,0.24620289913978438,-0.1141291921450657,0.012560627507733735,0.008443792046550982
391,B,Bs1_lower,4.157217117825316,0.0839957975867869,-0.011882201164100072,-3.6203646641493226,-0.0045332129457885395,3.235170464658543,-1.9875513674585277,33.16548731385759,8.103736315574139,41.94039823503779,6.016992854532939,36.072877899849466,0.5161096722311428,0.3044661110622281,-0.023606254292388912,-0.8419532824457753,2.783563121371157
391,B,Bs1_5830,4.157217117825316,0.0839957975867869,-0.011882201164100072,-3.6203646641493226,-0.0045332129457885395,3.235170464658543,-1.9875513674585277,33.16548731385759,8.679944259809508,42.23123873964742,5.736711256397045,40.828566248735925,0.1069628691970978,0.3044661110622281,-0.0046111870746353345,-1.1201827099466142,12.31877905547685
392,D,Ds1_2460,1.2793240790238747,0.09228960852419252,-0.013310798006938946,-2.9853853368360257,-0.0048777918920782865,5.7600950422453865,-1.480348605080001,35.139603228074826,2.39757227782783,7.637971311408478,4.316762491565477,7.07975537151291,0.3777759975175841,0.25546554467853727,-0.057482488322218486,0.08685601060008723,0.24030935371974682
392,D,Ds1_2536,1.2793240790238747,0.09228960852419252,-0.013310798006938946,-2.9853853368360257,-0.0048777918920782865,5.7600950422453865,-1.480348605080001,35.139603228074826,2.7005083402802628,9.692589343635941,5.987312526874791,7.563760805114672,0.16419221714321933,0.25546554467853727,0.22313807446186415,0.027286302728297535,0.04015900384610791
392,B,Bs1_lower,4.194179618842779,0.10224304628986139,-0.009163661594927375,-3.0578366693936916,-0.0038757966527416653,1.2982237841965163,-2.813134354714122,36.94701111899634,8.78227571637487,41.576603856826324,5.084777369190941,36.44340441385174,0.5091962723601823,0.2898018107628857,0.0061210847103105055,-0.6333381819670281,2.5962822441514395
392,B,Bs1_5830,4.194179618842779,0.10224304628986139,-0.009163661594927375,-3.0578366693936916,-0.0038757966527416653,1.2982237841965163,-2.813134354714122,36.94701111899634,8.954788253472524,43.82100784903345,6.357552941131992,39.293523641701775,0.09323548981211631,0.2898018107628857,0.07427668808519086,-0.21416192778980653,0.45088523141976167
393,D,Ds1_2460,1.2334529352209116,0.1180996059425531,-0.010315596919646753,-3.3059034027248835,-0.003198858366326807,5.860252455153718,-2.8495075710634548,38.18543737819819,2.306818514853415,7.512926262558292,5.962540628447864,6.8671609231738255,0.38989755610819726,0.27059444510771824,-0.03130232447522828,0.060297312152735774,0.11616465269125477
393,D,Ds1_2536,1.2334529352209116,0.1180996059425531,-0.010315596919646753,-3.3059034027248835,-0.003198858366326807,5.860252455153718,-2.8495075710634548,38.18543737819819,2.443288057567359,9.856196269071935,4.552214131859106,7.061824269093678,0.18430817466086363,0.27059444510771824,-0.08568128077215774,0.026817490302353985,0.03873186603623202
393,B,Bs1_lower,4.143026968293262,0.10992270373850871,-0.012450981162250801,-3.0385288318434376,-0.0026528095194076028,3.675124648215937,-2.158031168456519,32.379070631278935,10.408951422815013,40.95635813456347,5.4003242482122165,38.21243829476072,0.5042631977760389,0.3087301392176755,-0.02286739703586789,-0.8597676716090442,3.7410008284076444
393,B,Bs1_5830,4.143026968293262,0.10992270373850871,-0.012450981162250801,-3.0385288318434376,-0.0026528095194076028,3.675124648215937,-2.158031168456519,32.379070631278935,8.765554614449876,42.0286073675265,5.467052554107649,40.9096185027151,0.11216179514792453,0.3087301392176755,0.02709739712966225,-0.9249320755620047,8.380208878766272
394,D,Ds1_2460,1.2797830343967525,0.11073870315643207,-0.012487931736949464,-3.1787988562773615,-0.0025087164577632273,3.7288027479842643,-0.9360069614568978,37.573293994634845,2.8181138115199427,7.9164437995021935,4.320847431211292,6.698811549682489,0.3831779316859142,0.2450636712285766,0.0014437287277803505,-0.20691138521385266,1.3691477077469796
394,D,Ds1_2536,1.2797830343967525,0.11073870315643207,-0.012487931736949464,-3.1787988562773615,-0.0025087164577632273,3.7288027479842643,-0.9360069614568978,37.573293994634845,2.7589867818786913,8.544853230307762,5.552405313488304,7.438265586787718,0.14595575275325323,0.2450636712285766,-0.06966202649455956,-0.10437406680689235,0.5863432830604782
394,B,Bs1_lower,4.200911498042679,0.09783487496885886,-0.012809998249144479,-2.9220170014875952,-0.004978253033795271,3.73538636290136,-2.615226198559329,32.95871830962877,8.922320446145049,40.7603708376302,5.0610595277102215,39.536064216316326,0.49534360461353893,0.28979737817021517,-0.004638071053820869,-1.057984494277885,8.557565112519537
394,B,Bs1_5830,4.200911498042679,0.09783487496885886,-0.012809998249144479,-2.9220170014875952,-0.004978253033795271,3.73538636290136,-2.615226198559329,32.95871830962877,8.963966880432222,42.54597755260044,5.91564534109685,40.685421649018856,0.10418695311423146,0.28979737817021517,-0.0016364756193799322,-0.7381063091341022,5.276123294153135
395,D,Ds1_2460,1.2632265219320258,0.09720270088058458,-0.009280664899213574,-2.7470175994707673,-0.003073512486982085,2.688437683732146,-2.4473291010984077,39.96376153680064,2.87093758379475,8.171428916689887,4.0076651556987075,6.309502779283111,0.41613891387067087,0.25730627274479945,-0.02233659902880362,-0.03650838719808561,0.042237704264079586
395,D,Ds1_2536,1.2632265219320258,0.09720270088058458,-0.009280664899213574,-2.7470175994707673,-0.003073512486982085,2.688437683732146,-2.4473291010984077,39.96376153680064,2.7637006649059694,9.092461593808402,4.58875484086418,6.977791667838741,0.16676174048475248,0.25730627274479945,-0.24694979170160825,-0.018623498360059547,0.018621994953763623
395,B,Bs1_lower,4.204275188953097,0.1057373209762358,-0.007607336075110975,-2.7661818271799765,-0.004273453835230221,2.4680140593878823,-2.8564789582387085,31.25459324628018,8.86379048876344,40.96998180802242,6.1282345003136545,38.91272788828946,0.48238111418676405,0.2891572576177722,-0.0031903404141026617,-0.011623439395924534,0.0005809347150602761
395,B,Bs1_5830,4.204275188953097,0.1057373209762358,-0.007607336075110975,-2.7661818271799765,-0.004273453835230221,2.4680140593878823,-2.8564789582387085,31.25459324628018,7.091671976058203,42.955865307979856,5.777991691871808,41.70990219926683,0.11760235903727488,0.2891572576177722,-0.005047719863622959,-0.04959280081499708,0.023907426583820855
396,D,Ds1_2460,1.2523437925679732,0.0957298103080397,-0.009216357342314732,-3.111469611361988,-0.004031355564654133,5.559332591174351,-2.908897685008906,33.808854605466045,2.546794870247027,8.211650349491551,4.2913061010696865,7.025944214288331,0.4279816013084621,0.2648973354355963,-0.01965153551548671,0.15147291251717604,0.7305819764033955
396,D,Ds1_2536,1.2523437925679732,0.0957298103080397,-0.009216357342314732,-3.111469611361988,-0.004031355564654133,5.559332591174351,-2.908897685008906,33.808854605466045,2.1002761970811266,8.843979870157513,5.705644638974009,7.66736281617865,0.15592077238121585,0.2648973354355963,-0.18330913939753632,0.1341043471832884,0.9656810318406907
396,B,Bs1_lower,4.226127691092152,0.0884028304694451,-0.011846090784778853,-3.188531218737946,-0.0026863954025897387,7.863710631444997,-1.6783215486530914,37.0322988435809,8.233193714190676,40.12312333040792,6.320098980982189,37.50479665369605,0.4755678659020731,0.2859788743638937,0.03809737382435289,-0.5996284688715856,1.9365690632051102
396,B,Bs1_5830,4.226127691092152,0.0884028304694451,-0.011846090784778853,-3.188531218737946,-0.0026863954025897387,7.863710631444997,-1.6783215486530914,37.0322988435809,8.177359788582333,42.6585334970169,5.605550763707615,40.68841576553279,0.08578545424171342,0.2859788743638937,0.03807219662666458,-0.6326821362959593,3.8402255624319754
397,D,Ds1_2460,1.2677515302869287,0.08305577347071043,-0.009488328269502853,-3.2760913359389727,-0.006987945750856719,3.3364421477647395,-1.6666961640253706,37.70931822077739,2.405115369434667,7.998081960020551,5.443168596762871,6.64827176769707,0.41782778222117584,0.25511318128738447,0.17004034242179147,0.08342734768515994,0.22280833638817105
397,D,Ds1_2536,1.2677515302869287,0.08305577347071043,-0.009488328269502853,-3.2760913359389727,-0.006987945750856719,3.3364421477647395,-1.6666961640253706,37.70931822077739,2.9649743144596865,9.835948770025292,5.669002825110434,6.832815821338178,0.17366581148956298,0.25511318128738447,-0.0667708909494414,0.035655324496701585,0.06869726048265234
397,B,Bs1_lower,4.210148486819444,0.08922941538133136,-0.012028457251653092,-3.0771402483595267,-0.0020210001860788513,4.06879922257769,-2.6646113891085133,35.84643876160462,8.756988449291095,41.88053473770058,6.291178268380075,38.53546459694926,0.497308336948621,0.29448986117433706,-0.015059723872931816,-0.6559088494585152,2.0592096995089184
397,B,Bs1_5830,4.210148486819444,0.08922941538133136,-0.012028457251653092,-3.0771402483595267,-0.0020210001860788513,4.06879922257769,-2.6646113891085133,35.84643876160462,7.533681423582746,42.46587748590499,6.396454059071938,38.742940559181626,0.09039020413067546,0.29448986117433706,-0.02644775326549467,-0.6882394848601261,4.73003535962794
398,D,Ds1_2460,1.2532622925419652,0.08608317928882134,-0.013417164735118382,-3.0781333936267203,-0.005388604632256785,5.640120930650621,-0.35177329273622937,34.69292660149089,2.111755793463099,7.743743768187769,4.924500884999002,6.641136102655213,0.4014963672064404,0.26214395846216626,-0.0005412141388232354,0.06488363632913183,0.13324555077096276
398,D,Ds1_2536,1.2532622925419652,0.08608317928882134,-0.013417164735118382,-3.0781333936267203,-0.005388604632256785,5.640120930650621,-0.35177329273622937,34.69292660149089,2.9337244828908045,8.590688406420854,5.2850323882289985,7.222260379383076,0.150450938510033,0.26214395846216626,0.08711310145000699,0.034688958957385996,0.06487572991421346
398,B,Bs1_lower,4.184147391813516,0.08901614684555265,-0.011218548586080627,-3.089184832862454,-0.004079741325736727,5.297170817449783,-1.0531512088439663,37.5478531014943,10.993516448080326,41.437184674340024,6.264692819457029,39.76597441626552,0.5039949731129975,0.30472077061283775,-0.06078880739849771,-0.3741481135882666,0.6168279612863345
398,B,Bs1_5830,4.184147391813516,0.08901614684555265,-0.011218548586080627,-3.089184832862454,-0.004079741325736727,5.297170817449783,-1.0531512088439663,37.5478531014943,7.065850209959745,42.871825561387304,6.950441824152798,39.457843751082976,0.08955042432610455,0.30472077061283775,0.03272624367711187,-0.22771023348305386,0.5155477307816876
399,D,Ds1_2460,1.3223257546268072,0.0966835735632558,-0.008199138741672909,-3.2382431804539067,-0.0016416348723965453,4.424018414081886,-1.7485352367534566,37.659053581980665,2.817748853017224,8.44396593455993,5.795044317798235,6.360259768224402,0.4030781403855134,0.2484164177297157,-0.1384795345975472,-0.04584009895280124,0.06729873930669018
399,D,Ds1_2536,1.3223257546268072,0.0966835735632558,-0.008199138741672909,-3.2382431804539067,-0.0016416348723965453,4.424018414081886,-1.7485352367534566,37.659053581980665,2.5411458066344044,9.71369826940692,4.217670533410833,7.47924736972887,0.1530955959058517,0.2484164177297157,0.3511821977290683,-0.002871216922889034,0.0004451534472694232
399,B,Bs1_lower,4.201849392023803,0.08074070574528093,-0.00846603076335018,-3.2134981903550424,-0.0013525127308494683,5.2707927863636055,-1.591110748639439,33.97526016731138,9.982867054706567,41.507130393014094,5.698595266837595,39.178606565768284,0.5040678670698183,0.29246561458298737,0.044265539468752946,-0.4479883309667947,0.9722502762342173
399,B,Bs1_5830,4.201849392023803,0.08074070574528093,-0.00846603076335018,-3.2134981903550424,-0.0013525127308494683,5.2707927863636055,-1.591110748639439,33.97526016731138,7.403073958705344,43.91304318820889,6.114837181975512,41.32677316998403,0.10355174459585585,0.29246561458298737,-0.01592223224692491,-0.38986835257890956,1.4591569841478058
400,D,Ds1_2460,1.2727508541846542,0.09044875441234577,-0.009099972025231315,-2.602119845897266,-0.004551829908835484,6.957711070340184,-2.918261997662416,35.76821865640908,2.5967757899908985,7.611856645634589,5.937611518731189,6.374200637571219,0.3941291018180573,0.25544789054647704,0.11855135546690836,0.3486070276133547,3.8389895883082277
400,D,Ds1_2536,1.2727508541846542,0.09044875441234577,-0.009099972025231315,-2.602119845897266,-0.004551829908835484,6.957711070340184,-2.918261997662416,35.76821865640908,2.9329052836846037,9.482327581288503,5.684784225431688,7.740108593237477,0.16252061494655742,0.25544789054647704,-0.2636349609099079,0.28795754385981864,4.451737704811415
400,B,Bs1_lower,4.107094146533643,0.09725135480348633,-0.012961320686510604,-3.2490747152676964,-0.005235501060227769,2.953870617454957,0.4129515375323871,34.11611172586665,9.418375110308743,41.77134117762679,5.275236142030484,37.487753798534044,0.5472951181566309,0.32484811089261906,-0.039890894451135514,-1.1266216654323848,9.155391363579765
400,B,Bs1_5830,4.107094146533643,0.09725135480348633,-0.012961320686510604,-3.2490747152676964,-0.005235501060227769,2.953870617454957,0.4129515375323871,34.11611172586665,7.621427388757363,42.97535548857268,5.447421616032203,40.6849068972296,0.10963794932009971,0.32484811089261906,-0.06381242227422122,-1.2595817011905694,15.445808514554768
401,D,Ds1_2460,1.2816925003009845,0.09377833609566458,-0.010769463469764741,-3.3925241512375406,-0.006349360699761473,2.230192967957008,0.10085377654825445,38.13815931742112,2.3470765517646432,7.617780375943378,4.279499812514737,6.990500476019317,0.3838023582688201,0.23893207815669174,0.06619008338189654,-0.21751760835199438,1.5089388838721824
401,D,Ds1_2536,1.2816925003009845,0.09377833609566458,-0.010769463469764741,-3.3925241512375406,-0.006349360699761473,2.230192967957008,0.10085377654825445,38.13815931742112,2.1997069588788714,8.88548638219051,4.130344650793603,6.811205020668221,0.15576064376272916,0.23893207815669174,0.3263329225780115,-0.009109206058422931,0.0044679416632472605
